NAME,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,AVERAGE,WEIGHTED_AVERAGE
"URA GUBA BAY, RS",2,3,4,3,0,0,0,,,,1.7142857142857142,2.5545822102425877
"SEVEROMORSK, RS",0,0,0,0,0,0,,,0,,0.0,0.0
"TERIBERKA, RS",2.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.6,1.7581513137068692
"KOLGUYEV ISLAND, RS",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.639709223080418
"VERKHOV E R LOTTA, RS",1,1,3,3,2,0,1,0,,,1.375,1.906767955801105
"YANISKOSKI, RS",1,2,2,3,0,0,0,,,,1.1428571428571428,1.645360824742268
"NIVANKYUL, RS",1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.9,1.1011964107676968
"PADUN, RS",2.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,0.0,2.0,2.9,2.9607049985553306
"MURMANSK, RS",2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,8.0,2.5,2.5004128819157723
"LOPARSKAYA, RS",0,2,0,2,0,0,0,,,,0.5714285714285714,0.8130081300813008
"PULOZERO, RS",0,1,1,3,2,,,,,,1.4,1.262942779291553
"GOLITSINO, RS",2,5,2,3,1,0,0,0,,,1.625,2.7187958883994128
"LOVOZERO, RS",3.0,1.0,4.0,11.0,3.0,1.0,3.0,3.0,0.0,3.0,3.2,3.2010958904109588
"OSTROV HATLOV, RS",0,0,0,1,0,0,0,,,,0.14285714285714285,0.16986496090973702
"SVYATOJ NOS, RS",0,0,1,1,0,0,0,0,,,0.25,0.39396067415730335
"CHERNYY CAPE, RS",0,0,0,1,1,0,0,0,0,,0.2222222222222222,0.30598396051819865
"KANIN NOS, RS",1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.3,1.2974472807991122
"BUGRINO, RS",4.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1,1.5133479212253829
"KOVDOR, RS",3,0,3,4,1,0,1,0,0,,1.3333333333333333,2.1206482593037217
"MONCHEGORSK, RS",1,2,1,3,2,0,0,0,,,1.125,1.5918121613485852
"APATITY, RS",4,4,7,6,4,0,0,,,,3.5714285714285716,4.986384808312433
"ZASHEYEK, RS",3,1,4,2,1,0,0,0,,,1.375,2.2998633879781423
"KANDALAKSHA, RS",6.0,1.0,5.0,4.0,0.0,3.0,2.0,0.0,2.0,7.0,3.0,2.999725952315703
"KIROVSK, RS",2,1,2,5,1,0,,,,,1.8333333333333333,2.2084912812736923
"KOLMYABR, RS",1,4,2,5,2,0,0,,,,2.0,2.6897028334485142
"KRASNOSCEL E, RS",6.0,5.0,5.0,5.0,1.0,3.0,2.0,6.0,1.0,3.0,3.7,3.700821917808219
"KANEVKA, RS",5.0,2.0,6.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,2.1,3.169551934826884
"TERSKO ORLOVSKAJA, RS",2,1,0,1,0,0,,,,,0.6666666666666666,0.8997113997113997
"MYS KONUSIN, RS",4,2,1,0,0,0,0,,,,1.0,1.1549100968188104
"SHOJNA, RS",3.0,5.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.7,1.687761360468358
"MYS MIKULKIN, RS",1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.1,1.164628690724724
"INDIGA, RS",2.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,1.4,1.414969888156008
"ALAKURTTI, RS",2,1,,,,,,,,,1.5,1.681640625
"NYAM LAKE, RS",0,0,0,3,1,0,0,,,,0.5714285714285714,1.1433070866141732
"ZASHEEK, RS",0,,,,,,,,,,0.0,0.0
"KOVDA, RS",3,2,4,2,0,0,0,0,,,1.375,2.189655172413793
"LOUHI, RS",0,0,,,,,,,,,0.0,0.0
"UMBA, RS",4.0,3.0,5.0,2.0,2.0,6.0,2.0,1.0,1.0,6.0,3.2,3.231591105977476
"KASHKARANTSY, RS",2,0,0,1,0,0,0,0,,,0.375,0.6236626809314034
"CHAVANGA STREAM, RS",1,0,1,0,0,0,0,,,,0.2857142857142857,0.4697535474234503
"PJALICA, RS",1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.8554410817772055
"SOSNOVETS ISLAND, RS",0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9,1.0827991452991452
"MORZHOVEC, RS",2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6675139806812405
"ABRAMOVSKIJ MAJAK, RS",3.0,1.0,2.0,7.0,0.0,9.0,5.0,2.0,1.0,0.0,3.0,3.080220098465103
"NES, RS",9,4,0,6,1,0,0,,,,2.857142857142857,4.1320630749014455
"NIZHNYAYA PESHA, RS",10.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.8,4.0519603212092585
"KESTEN GA, RS",0,,,,,,,,,,0.0,0.0
"KALEVALA, RS",5.0,8.0,13.0,7.0,5.0,10.0,10.0,11.0,4.0,14.0,8.7,8.701070546253089
"ENGOZERO, RS",0,0,,,,,,,,,0.0,0.0
"GRIDINO, RS",0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0658218936994017
"SOLOVKI, RS",2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,1.030920060331825
"ZIZGIN, RS",3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.7,2.0137517630465442
"ZIMNEGORSKIJ MAJAK, RS",4.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.332935085623258
"INCY, RS",3,4,5,4,0,0,,,,,2.6666666666666665,3.4306569343065694
"KEPINO, RS",3.0,4.0,5.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,2.9,3.657787810383747
"MEZEN, RS",8.0,7.0,3.0,11.0,3.0,11.0,5.0,4.0,11.0,1.0,6.4,6.534215713883413
"MOSEEVO, RS",6.0,9.0,3.0,7.0,3.0,1.0,2.0,0.0,2.0,0.0,3.3,4.345630215195433
"BARKOVSKAJA, RS",0,0,0,,,,,,,,0.0,0.0
"JUSKOZERO, RS",0,1,,,,,,,,,0.5,0.6226415094339622
"RUGOZERO, RS",0,0,,,,,,,,,0.0,0.0
"KEM, RS",7.0,4.0,4.0,2.0,1.0,8.0,3.0,3.0,4.0,4.0,4.0,3.9755957507895494
"RAZNAVOLOK, RS",5,5,7,2,0,0,,,,,3.1666666666666665,3.8115313081215128
"KOLEZMA, RS",0,0,,,,,,,,,0.0,0.0
"UNSKIJ MAJAK, RS",2,5,2,0,,,,,,,2.25,2.6890424481737414
"SEVERODVINSK, RS",9.0,7.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.9547759932375315
"TALAGI, RS",12.0,5.0,3.0,7.0,3.0,17.0,10.0,3.0,18.0,11.0,8.9,8.92485549132948
"MUD JUG, RS",8.0,10.0,6.0,4.0,2.0,5.0,6.0,1.0,2.0,0.0,4.4,5.346860316104229
"VAS KOVO, RS",10,6,2,6,4,4,2,,,,4.857142857142857,5.263696876600102
"HOLMOGORY, RS",5.0,9.0,3.0,13.0,6.0,6.0,3.0,3.0,1.0,0.0,4.9,6.052586575459598
"PINEGA, RS",8.0,6.0,6.0,9.0,4.0,11.0,11.0,5.0,13.0,5.0,7.8,7.948621190130624
"LESUKONSKOE, RS",9.0,7.0,4.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,3.3,4.303030303030303
"KOJNAS, RS",11.0,11.0,2.0,14.0,4.0,8.0,10.0,4.0,9.0,9.0,8.2,8.199284338012662
"REBOLY, RS",2.0,6.0,6.0,3.0,4.0,7.0,4.0,8.0,1.0,7.0,4.8,4.7659271899886235
"PADANY, RS",1,0,,,,,,,,,0.5,0.6
"SEGEZA, RS",4.0,7.0,8.0,6.0,2.0,14.0,10.0,4.0,11.0,8.0,7.4,7.405544441268934
"KALGACHIHA, RS",0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1996021220159152
"ONEGA, RS",9.0,11.0,11.0,4.0,5.0,10.0,7.0,4.0,11.0,7.0,7.9,7.899643542637785
"TURCASOVO, RS",3.0,3.0,5.0,12.0,1.0,5.0,3.0,1.0,0.0,0.0,3.3,4.150513622152746
"EMECK, RS",10.0,8.0,4.0,7.0,5.0,0.0,2.0,1.0,1.0,0.0,3.8,5.404772831574117
"KARPOGORY, RS",10.0,5.0,2.0,6.0,7.0,4.0,2.0,2.0,0.0,0.0,3.8,5.235486891385768
"SURA, RS",15.0,18.0,12.0,11.0,7.0,23.0,18.0,4.0,15.0,5.0,12.8,13.215215504772925
"KOSLAN, RS",6.0,12.0,6.0,5.0,1.0,9.0,7.0,3.0,12.0,7.0,6.8,6.967863894139887
"VYARTSILYA, RS",0,0,,,,,,,,,0.0,0.0
"KUDAMGUBA, RS",0,0,,,,,,,,,0.0,0.0
"SUOYARVI, RS",0,0,,,,,,,,,0.0,0.0
"MEDVEZEGORSK, RS",6.0,10.0,9.0,3.0,5.0,17.0,12.0,12.0,15.0,10.0,9.9,9.903001667593108
"DANILOVO, RS",0,0,,,,,,,,,0.0,0.0
"KONDOPOGA, RS",0,0,,,,,,,,,0.0,0.0
"KUGONAVOLOK, RS",0,0,,,,,,,,,0.0,0.0
"KONEVO, RS",11,8,9,14,6,0,,,,,8.0,9.475419664268586
"DVINSKIJ BEREZNIK, RS",7.0,5.0,5.0,8.0,7.0,6.0,2.0,2.0,0.0,0.0,4.2,5.402608695652174
"SHENKURSK, RS",14.0,13.0,11.0,16.0,8.0,17.0,12.0,5.0,10.0,12.0,11.8,11.795266923500275
"VERHNJAJA TOJMA, RS",10.0,13.0,8.0,9.0,5.0,9.0,11.0,8.0,18.0,10.0,10.1,10.112866168868466
"OKULOVSKAYA, RS",8,4,,,,,,,,,6.0,6.696356275303644
"LOPTYUGA, RS",0,,,,,,,,,,0.0,0.0
"JARENSK, RS",14.0,13.0,7.0,9.0,5.0,13.0,12.0,5.0,7.0,13.0,9.8,9.683985155580931
"SORTAVALA, RS",8.0,10.0,7.0,4.0,8.0,8.0,8.0,13.0,13.0,19.0,9.8,9.796857772877619
"VALAAM, RS",0,,,,,,,,,,0.0,0.0
"MANTSINSARI ISLAND, RS",0,0,,,,,,,,,0.0,0.0
"PRIOZERSK, RS",0,,,,,,,,,,0.0,0.0
"PRIAZA, RS",0,0,,,,,,,,,0.0,0.0
"PETROZAVODSK, RS",7.0,5.0,9.0,8.0,8.0,13.0,6.0,9.0,12.0,18.0,9.5,9.496162280701755
"KLIMENITSY, RS",0,0,,,,,,,,,0.0,0.0
"LADVA VETKA, RS",0,0,,,,,,,,,0.0,0.0
"VOSNESEN E, RS",0,0,,,,,,,,,0.0,0.0
"PUDOZ, RS",0.0,6.0,9.0,5.0,2.0,10.0,7.0,5.0,11.0,11.0,6.6,7.17284707324548
"KOLODOZERO, RS",0,,,,,,,,,,0.0,0.0
"MIRONOVA, RS",0,0,,,,,,,,,0.0,0.0
"VYTEGRA, RS",6.0,13.0,9.0,9.0,7.0,13.0,1.0,10.0,7.0,9.0,8.4,8.52296718972896
"KARGOPOL, RS",8.0,6.0,10.0,5.0,6.0,16.0,7.0,6.0,9.0,11.0,8.4,8.39901342833653
"NJANDOMA, RS",7.0,13.0,7.0,10.0,3.0,10.0,8.0,6.0,11.0,8.0,8.3,8.310220994475138
"VEL SK, RS",15.0,16.0,14.0,17.0,5.0,18.0,9.0,6.0,11.0,9.0,12.0,11.994494907789706
"KOTLAS, RS",17.0,14.0,15.0,17.0,9.0,14.0,11.0,3.0,19.0,12.0,13.1,13.099890230515916
"SOSNOVO, RS",0,0,,,,,,,,,0.0,0.0
"VYBORG, RS",7.0,10.0,6.0,4.0,9.0,10.0,4.0,7.0,14.0,6.0,7.7,7.7047960308710035
"ROSCINO, RS",0,0,,,,,,,,,0.0,0.0
"OZERKI, RU",0,0,,,,,,,,,0.0,0.0
"TOKSOVO, RS",0,0,,,,,,,,,0.0,0.0
"OLONEC, RS",0,0,,,,,,,,,0.0,0.0
"LODEJNOE POLE, RS",0,0,,,,,,,,,0.0,0.0
"SVIRICA, RS",0,11,10,5,10,0,,,,,6.0,8.3020625415835
"NOVAJA LADOGA, RS",0,0,,,,,,,,,0.0,0.0
"VINNICY, RS",0,0,,,,,,,,,0.0,0.0
"BELOZERSK, RS",11.0,14.0,6.0,3.0,5.0,10.0,1.0,6.0,13.0,10.0,7.9,7.944176820629074
"CHAROZERO, RS",3,7,6,6,4,1,,,,,4.5,4.99935691318328
"VOZEGA, RS",19.0,18.0,5.0,12.0,7.0,12.0,11.0,11.0,13.0,18.0,12.6,12.821164646763227
"NYUKSENITSA, RS",9,5,3,8,2,1,,,,,4.666666666666667,5.310802274162982
"VELIKIJ USTJUG, RS",5,6,4,8,4,0,,,,,4.5,5.306490384615385
"OB JACEVO, RS",12.0,20.0,14.0,24.0,2.0,13.0,16.0,11.0,21.0,14.0,14.7,15.875882946518669
"JUGORSKI STRAIT, RS",1,2,1,1,,,,,,,1.25,1.3273942093541202
"AMADERMA, RS",2.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4111235326998324
"CAPE BELY, RS",1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8007755695588948
"UST KARA, RS",8.0,12.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6,8.185892336250332
"MARESALE, RS",1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9,0.9113782499301091
"ANTIPAJUTA, RS",1,3,5,2,0,,,0,0,0,1.375,2.320520768753875
"DUDINKA, RS",1.0,5.0,11.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,3.0,3.4788684389911384
"NORIL SK, RS",3,2,9,3,5,,0,0,1,0,2.5555555555555554,3.5546875
"HODOVARIHA, RS",3.0,2.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,1.7,2.3619147816938453
"SENGEJSKI STRAIT, RS",1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.878595806923452
"NDSOVAJA, RS",7,1,,,,,,,,,4.0,4.905781584582441
"VARANDEY, RS",0,0,0,0,0,,,,,,0.0,0.0
"MYS KONSTANTINOVSKIJ, RS",3.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.3,1.6277199621570482
"KOROTAJIHA, RS",2,3,0,1,0,,,,,,1.2,1.3635794743429286
"CAPE KAMENNYJ, RS",4,1,2,2,1,,,,,,2.0,2.138344914718888
"POTAPOVO, RS",2,1,4,2,4,,,,,0,2.1666666666666665,2.310738766184311
"SNEZHNOGORSK, RS",4,5,1,1,0,,,,,,2.2,2.8696027633851466
"NAR JAN MAR, RS",9.0,9.0,6.0,11.0,0.0,6.0,3.0,1.0,6.0,1.0,5.2,5.307022471910113
"KOTKINO, RS",7,7,1,7,2,0,0,,,,3.4285714285714284,4.722694174757281
"LAYATO LAKE, RS",5,1,,,,,,,,,3.0,3.6769230769230767
"HOREJ VER, RS",4,13,4,1,2,1,0,0,0,,2.7777777777777777,4.841358024691358
"HOSEDA HARD, RS",1.0,8.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0505548705302097
"ZELEZNODOROZNY, RS",3,6,1,1,1,,,,,,2.4,2.701288855193328
"VORKUTA, RS",5.0,6.0,3.0,10.0,2.0,5.0,6.0,4.0,4.0,4.0,4.9,4.9388719088635735
"NOVYJ PORT, RS",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5428859737638748
"TAZOVSKIJ, RS",5.0,4.0,5.0,5.0,7.0,2.0,3.0,3.0,4.0,1.0,3.9,3.8918539325842696
"IGARKA, RS",3,0,,0,,0,,0,0,,0.5,2.1377952755905514
"OKUNEV NOS, RS",6.0,7.0,5.0,13.0,1.0,0.0,0.0,3.0,0.0,0.0,3.5,5.590155440414508
"MISVAN, RS",6,2,2,2,0,1,,,,,2.1666666666666665,2.4542102028272894
"PETRUN, RS",7,7,0,0,0,,,,,,2.8,6.111853088480801
"SALEHARD, RS",4.0,8.0,4.0,8.0,5.0,3.0,2.0,2.0,3.0,2.0,4.1,4.104304635761589
"RA IZ, RS",3,4,3,2,0,2,0,0,,,1.75,1.6467542811628832
"SANGOMNOY, RS",4,6,5,1,0,,,,,,3.2,4.205267938237966
"JAMBUR, RS",1,9,1,3,1,0,0,0,,,1.875,2.830627705627706
"POLUJ, RS",8,3,2,5,2,,,,,,4.0,4.511336982017201
"JAR SALE, RS",2,9,1,2,0,,,,,,2.8,3.46771978021978
"NYDA, RS",0,5,3,6,0,,,,,,2.8,2.825017568517217
"SIDOROVSK, RS",5,2,6,5,2,,,,,,4.0,4.0672
"KUREJKA RIVER, RS",5,0,2,6,0,,,,,,2.6,3.986666666666667
"AGATA, RS",2.0,2.0,4.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,1.9,1.9419856459330143
"UST CIL MA, RS",12.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,8.0,7.0,8.1,8.110223201984018
"MUNTNIY MATERIK, RS",7,8,,5,0,,,,,,5.0,6.837792642140468
"UST USA, RS",35.0,24.0,3.0,17.0,11.0,7.0,4.0,3.0,7.0,6.0,11.7,14.517159507878265
"KOSJU RIVER, RS",6,13,2,5,1,1,0,0,,,3.5,5.333941605839416
"PECHORA, RS",7.0,20.0,5.0,14.0,2.0,10.0,7.0,3.0,16.0,9.0,9.3,9.42753013737034
"UNSILGORT, RS",6,8,2,4,5,,,,,,5.0,5.042345276872964
"MUZHI, RS",3.0,2.0,1.0,5.0,4.0,7.0,4.0,2.0,1.0,1.0,3.0,3.3989655172413795
"PITLYAR, RS",5,0,1,5,3,,,,,,2.8,3.535377358490566
"PANGODY, RS",4,4,3,8,1,,,,,,4.0,4.352605281941471
"NADYM, RS",3,4,4,3,1,,,,,,3.0,2.9917976760082023
"YANOV STAN, RS",8,5,5,5,,,,,,,5.75,5.962365591397849
"KRASNOSEL KUPSK, RS",5,5,0,1,0,,,,,,2.2,3.0659722222222223
"NIZHNEVARTOVSK, RS",11,11,1,6,2,,,,,,6.2,7.798387096774194
"TURUHANSK, RS",8.0,16.0,5.0,8.0,8.0,5.0,4.0,4.0,2.0,7.0,6.7,6.723994452149792
"BOLSOJ POROG, RS",0,2,2,0,3,,,,,,1.4,1.2805460750853241
"TEMBENCHI, RS",2,1,2,4,0,,,,,,1.8,2.0135566188197767
"IZHMA, RS",14,13,2,7,0,0,,,,,6.0,7.357926829268293
"KEDVA RIVER, RS",10,11,,,,,,,,,10.5,10.325490196078432
"IRAEL, RS",11,11,4,4,5,,,,,,7.0,7.195856873822976
"IJID PATOK, RS",5,6,,,,,,,,,5.5,5.324803149606299
"UST SUGOR, RS",9,13,5,12,1,0,,,,,6.666666666666667,8.715282623866015
"VERHNI SUGOR, RS",1,11,2,0,1,,,,,,3.0,3.6521008403361344
"SARAN PAUL, RS",4,0,4,8,8,4,3,2,1,,3.7777777777777777,4.211024978466839
"HEJGIJAHA RIVER, RS",14,9,4,4,1,,,,,,6.4,7.4926350245499185
"TARKO SALE, RS",3.0,5.0,6.0,7.0,7.0,3.0,2.0,3.0,1.0,4.0,4.1,4.077287946428571
"VERESHCHAGINO, RS",5,1,2,4,1,,,,,,2.6,2.7477592829705504
"TUTONCHANY, RS",3,7,10,10,8,,,,,,7.6,7.42875
"UHTA, RS",14.0,16.0,5.0,11.0,4.0,8.0,11.0,5.0,11.0,6.0,9.1,9.107319757842598
"MESJU, RS",10,8,,,,,,,,,9.0,9.298245614035087
"IZVAJIL, RS",12,11,,,,,,,,,11.5,11.664783427495292
"VUKTYL, RS",5,11,3,7,2,0,,,,,4.666666666666667,5.979564032697548
"SOSVA, RS",6.0,1.0,3.0,7.0,7.0,5.0,0.0,5.0,11.0,4.0,4.9,5.374248319773612
"IGRIM, RS",7,0,0,1,0,,,,,,1.6,2.812889812889813
"BEREZOVO, RS",12.0,23.0,7.0,15.0,15.0,7.0,7.0,5.0,9.0,3.0,10.3,11.00391581008321
"KISLOR WEST, RS",10,11,5,10,5,,,,,,8.2,8.268115942028986
"YUIL SK, RS",11,10,0,3,1,,,,,,5.0,7.729552889858233
"NUMTO, RS",8,0,,,,,,,,,4.0,7.931818181818182
"HALESOVAYA, RS",4,2,0,0,,,,,,,1.5,2.684709066305819
"TOL KA, RS",13,1,4,9,7,,,,,,6.8,7.3515424164524426
"VERHNEIMBATSK, RS",0.0,8.0,6.0,8.0,5.0,5.0,5.0,6.0,2.0,4.0,4.9,5.414237288135594
"UCAMI, RS",1,0,0,2,1,,,,,,0.8,0.8932309839497558
"KERBO, RS",6,3,2,3,0,,,,,,2.8,3.997844827586207
"VESLJANA, RS",14,18,7,12,4,,7,6,8,7,9.222222222222221,9.634070490670352
"POMOZDINO, RS",10,11,,,,,,,,,10.5,10.34074074074074
"TROICKO PECHERSKOE, RS",12.0,16.0,6.0,5.0,4.0,8.0,10.0,3.0,7.0,4.0,7.5,7.543698252069917
"NJAKSIMVOL, RS",12,11,7,12,8,11,4,3,,,8.5,8.833579335793358
"OKTJABR SKOE, RS",19.0,22.0,13.0,19.0,15.0,10.0,11.0,8.0,14.0,7.0,13.8,13.692459200900394
"KOCEVJE, RS",18,3,,,,,,,,,10.5,13.497076023391813
"KOGALYM, RS",7,8,2,11,6,,,,,,6.8,7.113915857605178
"KELLOG, RS",17,12,3,14,1,,,,,,9.4,11.180972818311874
"BAHTA, RS",10,9,7,6,5,,,,,,7.4,7.408468244084682
"KUZ MOVKA, RS",13,5,10,10,6,,,,,,8.8,8.886780518659076
"POLIGUS, RS",4,4,1,3,1,,,,,,2.6,3.128888888888889
"UST KULOM, RS",17.0,21.0,10.0,21.0,2.0,8.0,8.0,8.0,15.0,9.0,11.9,12.713001605136437
"SYKTYVKAR, RS",15.0,24.0,12.0,14.0,12.0,17.0,18.0,6.0,20.0,9.0,14.7,14.700273972602739
"VIZINGA, RS",12,15,7,11,5,0,,,,,8.333333333333334,9.972704714640198
"JAKSHA, RS",11,9,7,8,2,0,,,,,6.166666666666667,7.591720199857245
"UST UNJA, RS",5,3,1,,,,,,,,3.0,3.703252032520325
"TULPAN, RS",0,0,,,,,,,,,0.0,0.0
"PIONERSKI, RS",12,0,,,,,,,,,6.0,9.268765133171913
"VONEGAN, RS",18,10,3,5,13,,,,,,9.8,10.28599096191091
"BURMANTOVO, RS",0,0,,,,,,,,,0.0,0.0
"SOVETSKI, RS",0,5,0,0,,,,,,,1.25,2.6470588235294117
"GORSKOVA, RS",3,0,,,,,,,,,1.5,2.151063829787234
"SYTOMINO, RS",18,3,2,5,3,,,,,,6.2,7.077994428969359
"NEFTEJUGANSK, RS",16,12,5,10,4,,,,,,9.4,9.659973226238286
"SURGUT, RS",8.0,10.0,4.0,17.0,5.0,7.0,13.0,8.0,18.0,13.0,10.3,10.612038140643623
"KORLIKI, RS",11,5,4,0,0,,,,,,4.0,6.9236453201970445
"LAR YAK, RS",20,1,6,15,12,,,,,,10.8,11.96181698485846
"BOR, RS",12.0,30.0,9.0,16.0,10.0,11.0,9.0,15.0,5.0,8.0,12.5,12.541608293639674
"BAJKIT, RS",6.0,0.0,3.0,7.0,3.0,4.0,4.0,2.0,3.0,4.0,3.6,4.122069880583813
"KAZIM, RS",8,9,4,16,10,1,,,,,8.0,8.99624765478424
"UST CERNAJA, RS",0,0,,,,,,,,,0.0,0.0
"GAJNY, RS",18.0,16.0,12.0,24.0,14.0,15.0,14.0,8.0,14.0,15.0,15.0,15.037957019257606
"NYROB, RS",2,1,0,,,,,,,,1.0,1.5539568345323742
"CHERDYN, RS",13.0,10.0,4.0,15.0,10.0,12.0,12.0,4.0,12.0,6.0,9.8,9.799004700027647
"POKROVSK URAL SKIY, RS",2,1,,,,,,,,,1.5,1.606060606060606
"IVDEL, RS",15.0,20.0,7.0,15.0,13.0,10.0,10.0,11.0,19.0,12.0,13.2,13.197555429221149
"SUPRA, RS",8,8,0,,,,,,,,5.333333333333333,7.82089552238806
"SANTAL, RS",0,,,,,,,,,,0.0,0.0
"SEVEROURALSK, RS",0,0,,,,,,,,,0.0,0.0
"SAIM, RS",18.0,14.0,9.0,18.0,7.0,11.0,4.0,3.0,10.0,3.0,9.7,9.967443249701315
"KHANTY MANSIYSK, RS",11.0,12.0,8.0,19.0,13.0,15.0,7.0,5.0,12.0,6.0,10.8,10.806015452538631
"ALTAY, RS",15,0,3,9,1,,,,,,5.6,8.154816513761467
"UGUT, RS",13,9,4,11,10,,,,,,9.4,9.923335574983188
"LOBCINSKIJE, RS",10,2,3,16,7,,,,,,7.6,8.362279511533243
"ALEKSANDROVSKOE, RS",15.0,14.0,8.0,16.0,22.0,16.0,9.0,8.0,9.0,14.0,13.1,13.12134583563155
"VANZIL KYNAK, RS",3.0,2.0,3.0,0.0,7.0,12.0,6.0,7.0,0.0,3.0,4.3,4.329685746352413
"VOROGOVO, RS",11.0,12.0,14.0,12.0,12.0,6.0,12.0,15.0,3.0,9.0,10.6,10.609344216155362
"SYM, RS",14.0,6.0,8.0,8.0,4.0,4.0,2.0,5.0,0.0,4.0,5.5,5.633875106928999
"VEL MO, RS",7,3,1,4,2,,,,,,3.4,4.1125769569041335
"SEVERO ENISEJSK, RS",6,0,0,0,1,,,,,,1.4,3.7458866544789764
"UST KAMO, RS",10,3,9,5,2,,,,,,5.8,5.660224438902743
"SIKTJAH, RS",0,0,,,,,,,,,0.0,0.0
"SAHANJA, RS",2,3,,,,,,,,,2.5,2.38160136286201
"TOMTOR, RS",0,1,,,,,,,,,0.5,0.38160136286201024
"ESSEJ, RS",4,2,0,1,,,,,,,1.75,2.5625774473358116
"OLENEK, RS",3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,1.6,1.7136507936507936
"DZARDZAN, RS",2.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.5,1.5183312262958282
"JANSK, RS",2,2,,,,,,,,,2.0,2.0
"DRUZINA, RS",2,0,,,,,,,,,1.0,1.2663139329805997
"YAROL IN, RS",3,0,,,,,,,,,1.5,1.9251336898395721
"VERHOJANSK, RS",1.0,1.0,1.0,1.0,4.0,13.0,1.0,8.0,3.0,0.0,3.3,3.4026666666666667
"SHELAGONTSY, RS",0.0,6.0,4.0,5.0,0.0,6.0,1.0,3.0,2.0,3.0,3.0,2.9985056784219966
"ZHIGANSK, RS",6.0,5.0,5.0,13.0,7.0,7.0,8.0,9.0,10.0,7.0,7.7,7.695953436807096
"UST MOMA, RS",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25026737967914436
"ARGA, RS",4,2,,,,,,,,,3.0,3.234991423670669
"BESTYAHSKAYA ZVEROFERMA, RS",4,0,,,,,,,,,2.0,2.634862385321101
"IEMA, RS",2,1,,,,,,,,,1.5,1.6239168110918545
"TURA, RS",3.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.2,1.5470771976796074
"CHUMPURUK, RS",5,0,,,,,,,,,2.5,3.1099656357388317
"SOGO HAYA, RS",6,3,,,,,,,,,4.5,4.856410256410256
"NERA, RS",5,4,,,,,,,,,4.5,4.622641509433962
"DARPIR, RS",5,12,2,4,1,0,,,,,4.0,4.960714285714285
"KISLOKAN, RS",0,0,0,,,,,,,,0.0,0.0
