NAME,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,AVERAGE,WEIGHTED_AVERAGE
"NARAN BULAG, CH",,,,24,18,25,16,13,18,17,18.714285714285715,18.706619663141403
"MANDAL, CH",,,,18,19,16,12,19,17,13,16.285714285714285,16.283476898981988
"ABAG QI, CH",,,,19,18,22,23,14,13,15,17.714285714285715,17.70952567620541
"ENGER SHOOTO, CH",,,,5,7,10,6,7,3,7,6.428571428571429,6.394793926247289
"HAILS, CH",,,,20,11,10,10,12,12,9,12.0,11.993732863298082
"JURH, CH",,,,28,15,16,13,16,14,12,16.285714285714285,16.276645768025077
"HALIUT, CH",,,,37,14,21,22,28,16,17,22.142857142857142,22.131609870740306
"BAILING MIAO, CH",,,,26,24,23,21,24,25,18,23.0,22.9968639749118
"SHARA MORON SUME, CH",,,,13,8,15,22,13,25,14,15.714285714285714,16.11251900658895
"HUADE, CH",,,,25,22,25,31,22,23,26,24.857142857142858,24.859326018808776
"BAITA, CH",,,,26,25,14,30,21,22,19,22.428571428571427,22.43204073638856
"YOU YU, CH",,,,21,3,16,18,19,19,19,16.428571428571427,16.881069285324603
"JINING, CH",,,,29,24,24,28,26,32,17,25.714285714285715,25.71327849588719
"DATONG, CH",,,,28,28,17,32,23,22,16,23.714285714285715,23.716803760282023
"CHU LE P U, CH",,,,0,0,0,,,,,0.0,0.0
"JARTAI, CH",,,,12,8,4,12,12,10,12,10.0,10.013364779874214
"LINHE, CH",,,,9,10,12,11,7,6,13,9.714285714285714,9.714453584018802
"SHIZUISHAN DAWUKOU, CH",,,,8,5,2,8,7,15,8,7.571428571428571,7.786561264822135
"OTOG QI, CH",,,,23,21,13,13,17,15,15,16.714285714285715,16.70936153544849
"DONGSHENG, CH",,,,32,19,22,27,25,18,20,23.285714285714285,23.28425998433829
"HEQU, CH",,,,36,27,18,35,38,35,34,31.857142857142858,31.862176977290524
"WUTAI SHAN, CH",,,,28,22,35,28,31,27,23,27.714285714285715,27.71109368874951
"YU XIAN, CH",,,,36,27,25,33,30,28,23,28.857142857142858,28.857478465152703
"ALXA ZUOQI BAYAN HO, CH",,,,8,6,2,11,7,5,3,6.0,6.2263766145479265
"YINCHUAN, CH",,,,13,13,7,10,13,10,11,11.0,10.998824451410659
"YINCHUAN CITY, CH",,,,5,4,2,5,7,6,6,5.0,4.930371352785146
"YULIN, CH",,,,18,13,12,15,22,22,17,17.0,17.00039169604387
"XINXIAN, CH",,,,36,30,25,22,28,27,24,27.428571428571427,27.2666215911652
"YUANPING, CH",,,,36,27,18,28,31,38,25,29.0,28.99921630094044
"SHIJIAZHUANG, CH",,,,23,23,17,13,29,18,17,20.0,19.99255485893417
"ZHONGNING, CH",,,,14,10,3,4,14,11,8,9.142857142857142,9.135846093443266
"YANCHI, CH",,,,15,12,6,10,22,17,15,13.857142857142858,13.860729697920753
"PIN KOU MEN, CH",,,,27,22,10,27,31,20,21,22.571428571428573,22.55940204563336
"ZI CHANG, CH",,,,12,8,6,12,14,8,6,9.428571428571429,9.670394349617421
"SUIDE, CH",,,,13,6,6,7,14,10,10,9.428571428571429,9.358823529411765
"LISHI, CH",,,,23,24,10,19,26,20,15,19.571428571428573,19.577359968664318
"WUSU, CH",,,,32,27,22,26,36,17,22,26.0,25.999216914643696
"YANGQUAN, CH",,,,13,14,10,12,22,16,11,14.0,14.051470588235293
"YUSHE, CH",,,,30,30,28,33,39,29,24,30.428571428571427,30.43086564825695
"XINGTAI, CH",,,,17,22,19,15,29,21,16,19.857142857142858,19.8566953797964
"QI YING, CH",,,,6,3,0,4,6,8,9,5.142857142857143,4.937820512820513
"GUYUAN, CH",,,,16,11,1,6,5,15,10,9.142857142857142,9.620938628158845
"HUNG TE, CH",,,,22,13,9,17,15,16,20,16.0,15.997254901960785
"YAN AN, CH",,,,30,19,14,16,24,20,19,20.285714285714285,20.27888758323541
"XI XIAN, CH",,,,14,8,9,9,25,11,7,11.857142857142858,11.940865892291447
"JIEXIU, CH",,,,37,26,18,23,31,26,16,25.285714285714285,25.27849588719154
"ANYANG, CH",,,,23,18,14,9,21,12,8,15.0,14.994909945184025
"XI JI, CH",,,,9,6,2,3,5,7,4,5.142857142857143,5.257904525728456
"PINGLIANG, CH",,,,31,18,8,15,13,28,17,18.571428571428573,18.56930305403289
"XIFENGZHEN, CH",,,,21,15,16,9,16,17,7,14.428571428571429,14.423031727379554
"LUO CHUAN, CH",,,,10,12,2,8,16,11,6,9.285714285714286,9.488343558282208
"TONGCHUAN, CH",,,,27,24,14,14,27,25,13,20.571428571428573,20.564655172413794
"YUNCHENG, CH",,,,13,19,10,12,21,12,13,14.285714285714286,14.287000783085356
"YANGCHENG, CH",,,,26,23,16,13,28,21,12,19.857142857142858,19.896510228640192
"XI UJIMQIN QI, CH",,,,14,22,20,19,16,19,23,19.0,19.00352526439483
"JARUD QI, CH",,,,20,20,24,22,21,23,22,21.714285714285715,21.714845280062672
"LINDONG, CH",,,,20,24,29,30,14,31,25,24.714285714285715,24.72257053291536
"CHANGLING, CH",,,,26,19,19,18,25,22,23,21.714285714285715,21.71630648330059
"MUDANJIANG, CH",,,,15,12,16,14,8,16,13,13.428571428571429,13.425548589341693
"SUIFENHE, CH",,,,18,15,16,13,21,17,11,15.857142857142858,15.855232100708104
"XILIN HOT, CH",,,,23,16,16,17,12,15,17,16.571428571428573,16.564263322884013
"LINXI, CH",,,,28,22,23,22,27,25,23,24.285714285714285,24.28313725490196
"TONGLIAO, CH",,,,15,17,18,14,16,18,15,16.142857142857142,16.142185663924796
"SIPING, CH",,,,21,17,19,18,20,24,20,19.857142857142858,19.855855855855857
"LONGJIA, CH",,,,26,23,26,17,29,22,22,23.571428571428573,23.565047021943574
"DUNHUA, CH",,,,17,16,26,14,23,14,16,18.0,18.00315208825847
"DUOLUN, CH",,,,36,31,28,38,28,37,24,31.714285714285715,31.714845280062672
"WUDAN ONGNIUD QI, CH",,,,9,2,11,10,7,,1,6.666666666666667,8.127567567567567
"CHIFENG, CH",,,,20,16,23,15,23,19,24,20.0,19.99686643164904
"ZHANGWU, CH",,,,26,18,31,18,20,25,19,22.428571428571427,22.419278996865202
"QINGYUAN, CH",,,,27,19,22,10,24,20,20,20.285714285714285,20.27575401488445
"HUADIAN, CH",,,,24,19,21,18,27,21,23,21.857142857142858,21.855795677799605
"YANJI, CH",,,,17,13,20,15,18,16,11,15.714285714285714,15.711824588880187
"FENGNING, CH",,,,31,29,27,31,30,26,27,28.714285714285715,28.714845280062672
"WEICHANG, CH",,,,31,18,22,25,26,19,25,23.714285714285715,23.711990595611287
"CHAOYANG, CH",,,,20,17,20,16,24,18,18,19.0,18.999607381232824
"CHAOYANG AIRFIELD, CH",,,,0,,,,0,0,0,0.0,0.0
"JINZHOU, CH",,,,17,19,14,18,19,13,16,16.571428571428573,16.572826938136256
"SHENYANG, CH",,,,21,14,13,22,14,9,17,15.714285714285714,15.713670191931062
"LINJIANG, CH",,,,18,20,28,7,24,14,24,19.285714285714285,19.277995301487863
"JI AN, CH",,,,74,56,83,46,76,68,80,69.0,69.00392618767177
"CHANGBAI, CH",,,,24,19,23,13,21,18,12,18.571428571428573,18.52910891089109
"ZHANGJIAKOU, CH",,,,21,20,19,24,26,27,22,22.714285714285715,22.718260188087775
"HUAILAI, CH",,,,24,20,12,18,13,19,16,17.428571428571427,17.425773599686643
"CHENGDE, CH",,,,30,31,29,26,32,34,26,29.714285714285715,29.712999216914643
"ZUNHUA, CH",,,,12,11,8,15,22,13,16,13.857142857142858,14.018316831683169
"QINGLONG, CH",,,,29,18,17,27,33,31,27,26.0,26.00156678417548
"YINGKOU, CH",,,,15,22,15,17,16,15,11,15.857142857142858,15.858597728162946
"CAOHEKOU, CH",,,,23,20,15,14,21,19,16,18.285714285714285,18.278257456828886
"KUANDIAN, CH",,,,18,17,14,7,23,18,22,17.0,16.995677799607073
"DANDONG, CH",,,,18,23,17,12,18,21,25,19.142857142857142,19.141346906812842
"BEIJING CAPITAL INTERNATIONAL AIRPORT, CH",,,,27,37,19,23,25,26,19,25.142857142857142,25.142241379310345
"BAXIAN, CH",,,,18,10,9,7,16,6,9,10.714285714285714,10.4455205811138
"TIANJIN, CH",,,,21,14,13,18,22,22,15,17.857142857142858,17.880802517702595
"TANGSHAN, CH",,,,23,18,14,22,23,18,21,19.857142857142858,19.85062893081761
"LETING, CH",,,,18,26,13,24,23,20,17,20.142857142857142,20.196023856858847
"HAIYANG DAO, CH",,,,4,6,12,9,13,18,10,10.285714285714286,10.290360501567399
"BAODING, CH",,,,14,17,11,15,25,14,17,16.142857142857142,16.146943573667713
"CANGZHOU, CH",,,,18,20,10,14,28,20,18,18.285714285714285,18.339637509850277
"TANGGU, CH",,,,12,5,5,7,10,8,7,7.714285714285714,7.6677868458953435
"HUANGHUA, CH",,,,13,13,8,10,15,7,10,10.857142857142858,10.722767419038274
"TUOJI ISLAND, CH",,,,12,14,13,21,15,14,10,14.142857142857142,14.13365155131265
"ZHOUSHUIZI, CH",,,,8,12,8,11,21,8,12,11.428571428571429,11.431088488645262
"NANGONG, CH",,,,13,10,7,6,17,8,7,9.714285714285714,9.584749655489205
"DEZHOU, CH",,,,22,19,12,13,25,14,17,17.428571428571427,17.4492125984252
"HUIMIN, CH",,,,31,26,19,21,29,21,16,23.285714285714285,23.291879168301296
"BIN XIAN, CH",,,,0,,,,,,0,0.0,0.0
"YONGAN, CH",,,,18,15,12,13,13,15,12,14.0,13.88523786169691
"NAME UNKNOWN, CH",,,,0,0,,0,,,4,1.0,2.857142857142857
"LONGKOU, CH",,,,20,21,19,18,18,17,14,18.142857142857142,18.125246159905476
"WEIHAI, CH",,,,6,8,13,9,8,13,7,9.142857142857142,9.208533077660594
"CHENGSHANTOU, CH",,,,8,12,17,10,7,15,11,11.428571428571429,11.426944226237234
"JINAN TSINAN, CH",,,,23,22,12,17,17,14,8,16.142857142857142,16.142129992169146
"TAI SHAN, CH",,,,56,82,87,65,81,62,56,69.85714285714286,70.50521778584393
"LIN ZI, CH",,,,11,11,11,14,17,13,11,12.571428571428571,12.695387734414597
"YIYUAN, CH",,,,24,25,24,19,35,26,20,24.714285714285715,24.711417322834645
"WEIFANG, CH",,,,16,23,16,22,24,22,18,20.142857142857142,20.148452800626714
"LAIYANG, CH",,,,5,10,12,14,9,12,10,10.285714285714286,10.44894894894895
"LIUTING, CH",,,,12,13,19,16,11,19,13,14.714285714285714,14.71523697610654
"HAIYANG, CH",,,,19,22,26,19,16,20,20,20.285714285714285,20.290031397174253
"QIAN LI ISLAND, CH",,,,5,3,6,6,3,8,3,4.857142857142857,4.917064439140812
"HEZE CAOZHOU, CH",,,,19,18,15,17,26,23,16,19.142857142857142,19.153694192018964
"YANZHOU, CH",,,,19,29,15,14,21,21,23,20.285714285714285,20.24813212740857
"JUXIAN, CH",,,,8,8,8,13,14,9,13,10.428571428571429,10.657128514056225
"LINYI, CH",,,,25,27,18,20,27,22,18,22.428571428571427,22.41312893081761
"RIZHAO, CH",,,,17,18,16,21,18,23,13,18.0,18.012326043737573
"FLASHING LIGHT, CH",,,,2,0,6,5,1,13,5,4.571428571428571,4.8387622149837135
"SHIQUANHE, CH",,,,10,4,10,5,14,13,4,8.571428571428571,8.818222823635544
"LUMARINGBO, CH",,,,4,11,18,1,24,13,9,11.428571428571429,13.44267515923567
"BAINGOIN, CH",,,,31,23,37,42,40,51,49,39.0,39.35265700483092
"NAGQU, CH",,,,30,39,43,53,55,50,48,45.42857142857143,45.46561886051081
"T U KO ERH HO KUNG, CH",,,,1,5,7,1,3,4,10,4.428571428571429,5.214239059438276
"XAINZA, CH",,,,6,30,36,41,43,35,49,34.285714285714285,36.622299049265344
"ZHA TE KE TANG, CH",,,,0,,,0,,,2,0.6666666666666666,1.6
"XIGAZE, CH",,,,41,28,38,47,55,33,53,42.142857142857146,42.14184116949822
"LHASA, CH",,,,39,41,40,38,42,43,38,40.142857142857146,40.13881242626819
"NEDONG, CH",,,,1,,0,0,0,0,1,0.3333333333333333,0.7878787878787878
"TINGRI, CH",,,,3,16,15,21,21,24,24,17.714285714285715,18.646010186757216
"GYANGZE, CH",,,,0,,,,,,0,0.0,0.0
"LHUNZE, CH",,,,16,12,23,25,50,43,37,29.428571428571427,30.04944830404577
"PAGRI, CH",,,,20,4,5,11,18,16,13,12.428571428571429,12.440584287406237
"TUOTUOHE, CH",,,,21,41,34,28,37,28,18,29.571428571428573,29.558477237048667
"BIE LI XI DU, CH",,,,21,17,16,20,17,25,20,19.428571428571427,19.265689149560117
"ZADOI, CH",,,,36,51,52,46,39,37,35,42.285714285714285,42.27860501567398
"QUMARLEB, CH",,,,34,56,44,41,45,35,34,41.285714285714285,41.032309533306744
"YUSHU, CH",,,,35,45,33,32,31,38,32,35.142857142857146,35.14380877742947
"MADOI, CH",,,,21,30,29,19,31,16,15,23.0,22.96755045508508
"QINGSHUI HE, CH",,,,33,32,25,28,41,40,42,34.42857142857143,34.65778517901749
"UNKNOWN, CH",,,,10,11,9,5,19,12,10,10.857142857142858,11.372021521906227
"DARLAG, CH",,,,30,44,42,31,37,34,37,36.42857142857143,36.429298864081474
"HENAN, CH",,,,39,27,38,33,54,48,40,39.857142857142854,39.855520751761944
"JIGZHI, CH",,,,40,33,41,43,43,43,44,41.0,41.05090765588003
"LANG MU SI, CH",,,,20,21,18,16,24,15,14,18.285714285714285,18.599582898852972
"RUO ERGAI, CH",,,,33,28,37,34,34,38,28,33.142857142857146,33.13387423935091
"HEZUO, CH",,,,58,40,37,43,42,43,41,43.42857142857143,43.41950646298472
"BAI GU SI, CH",,,,0,1,0,,,,0,0.25,0.15384615384615385
"WU SHAN, CH",,,,36,28,22,22,29,42,29,29.714285714285715,29.711824588880187
"WUDU, CH",,,,21,13,8,9,18,22,12,14.714285714285714,14.712216131558339
"SOG XIAN, CH",,,,37,51,63,65,55,57,69,56.714285714285715,56.86666666666667
"DENGQEN, CH",,,,25,42,42,32,26,40,23,32.857142857142854,32.957852882703776
"NANGQEN, CH",,,,39,56,52,41,39,28,45,42.857142857142854,42.83372549019608
"QAMDO, CH",,,,39,25,37,24,29,33,31,31.142857142857142,31.186848436246994
"DEGE, CH",,,,24,21,46,32,29,26,42,31.428571428571427,31.56044835868695
"GARZE, CH",,,,45,47,41,40,48,30,39,41.42857142857143,41.38117833135627
"LUO XUE, CH",,,,34,19,16,26,31,20,15,23.0,23.713538640325392
"SERTAR, CH",,,,44,47,57,49,48,40,44,47.0,46.993589743589745
"BARKAM, CH",,,,40,26,42,43,42,42,41,39.42857142857143,39.48394768133175
"MA TANG, CH",,,,31,32,36,31,28,26,32,30.857142857142858,30.879934210526315
"XIAO JIN, CH",,,,0,,,0,,0,0,0.0,0.0
"SONGPAN, CH",,,,29,25,23,18,20,22,42,25.571428571428573,25.637759336099585
"PINGWU, CH",,,,22,14,15,16,21,20,11,17.0,16.99882445141066
"MIANYANG, CH",,,,23,16,33,21,27,28,20,24.0,23.998819362455727
"BATANG, CH",,,,32,40,40,43,40,42,39,39.42857142857143,39.43713046905794
"LITANG, CH",,,,31,44,48,53,44,48,47,45.0,45.0086376128779
"QIAN NING, CH",,,,38,55,50,67,57,37,6,44.285714285714285,48.568888888888885
"YA AN, CH",,,,22,6,26,26,25,24,19,21.142857142857142,21.139589905362776
"SHUANGLIU, CH",,,,28,18,32,20,30,27,24,25.571428571428573,25.564825695260478
"NYINGCHI, CH",,,,17,5,13,15,13,18,17,14.0,14.076099881093937
"DAOCHENG, CH",,,,30,41,45,39,53,42,41,41.57142857142857,41.76240846216436
"KANGDING, CH",,,,19,19,25,27,31,15,17,21.857142857142858,21.86648286727058
"EMEI SHAN, CH",,,,25,10,27,19,24,28,23,22.285714285714285,22.32284703106567
"LESHAN, CH",,,,0,,0,0,,,0,0.0,0.0
"DEQEN, CH",,,,12,15,18,9,28,18,7,15.285714285714286,15.27991718426501
"TU ZHA, CH",,,,0,,,0,0,0,1,0.2,0.6190476190476191
"JIULONG, CH",,,,38,35,48,55,45,32,41,42.0,42.04659498207885
"YUEXE, CH",,,,0,,0,0,,,0,0.0,0.0
"HU JIA PU ZIIA, CH",,,,1,,0,,0,0,0,0.2,0.07692307692307693
"YIBIN, CH",,,,43,19,35,27,37,31,33,32.142857142857146,32.22529644268775
"YANYUAN, CH",,,,1,,,0,,,,0.5,0.6666666666666666
"XICHANG, CH",,,,57,41,46,56,50,41,45,48.0,47.98980791846335
"ZHAOTONG, CH",,,,30,24,35,35,39,36,37,33.714285714285715,33.7456279809221
"LIJING, CH",,,,50,46,32,47,38,61,45,45.57142857142857,45.57680250783699
"LA SHI, CH",,,,0,,,0,0,0,4,0.8,2.823529411764706
"HUILI, CH",,,,59,37,47,57,43,49,50,48.857142857142854,48.859442481350605
"HUIZE, CH",,,,28,24,31,20,23,37,27,27.142857142857142,27.127214170692433
"WEINING, CH",,,,33,46,50,47,46,58,50,47.142857142857146,47.354074668807705
"TENGCHONG, CH",,,,49,46,46,60,36,56,45,48.285714285714285,48.31672597864769
"LIU KU, CH",,,,0,,0,0,0,0,0,0.0,0.0
"BAOSHAN, CH",,,,33,41,42,43,37,53,23,38.857142857142854,38.88764940239044
"DALI, CH",,,,42,30,34,33,31,35,37,34.57142857142857,34.56856581532416
"YUANMOU, CH",,,,43,43,39,42,34,48,51,42.857142857142854,42.87586206896552
"CHUXIONG, CH",,,,29,29,34,22,30,37,35,30.857142857142858,30.88244638602065
"WUJIABA, CH",,,,42,38,36,45,42,63,50,45.142857142857146,45.167256985438804
"ZHANYI, CH",,,,36,40,44,35,35,50,56,42.285714285714285,42.38182542845755
"RUILI, CH",,,,64,68,62,72,61,81,61,67.0,67.04136833731106
"JING DONG, CH",,,,6,,,,,,4,5.0,5.617021276595745
"YUXI, CH",,,,5,,0,,,0,2,1.75,4.287671232876712
"LUXI, CH",,,,48,43,49,47,35,48,53,46.142857142857146,46.14591593973037
"MENGDING, CH",,,,66,50,58,73,63,68,54,61.714285714285715,61.76510333863275
"LINCANG, CH",,,,63,52,57,52,38,65,56,54.714285714285715,54.70583627105366
"LANCANG, CH",,,,72,72,76,83,61,85,66,73.57142857142857,73.58559622195986
"JINGHONG, CH",,,,68,55,54,51,52,50,35,52.142857142857146,52.08401305057096
"SIMAO, CH",,,,67,70,80,78,58,69,56,68.28571428571429,68.29098039215687
"YUANJIANG, CH",,,,55,51,92,78,77,83,51,69.57142857142857,69.95903454384411
"MENGLA, CH",,,,81,88,79,70,90,91,70,81.28571428571429,81.2831301612269
"JIANGCHENG, CH",,,,86,77,97,85,83,73,74,82.14285714285714,82.15093588211867
"JIE JIE, CH",,,,0,0,,,,,,0.0,0.0
"MENGZI, CH",,,,42,35,64,51,42,50,53,48.142857142857146,48.21718565234529
"HE KOU, CH",,,,80,63,110,83,77,78,54,77.85714285714286,77.94510268562401
"WENSHAN, CH",,,,9,,,,,0,3,4.0,7.9411764705882355
"TIANSHUI, CH",,,,12,2,5,3,8,8,6,6.285714285714286,6.27437106918239
"BAOJI, CH",,,,14,9,5,6,9,21,9,10.428571428571429,10.429298864081472
"CUI MU, CH",,,,15,12,7,8,14,19,7,11.714285714285714,11.712382445141065
"QIAN XIAN, CH",,,,4,2,2,3,5,4,5,3.5714285714285716,3.5129682997118157
"XIANYANG, CH",,,,13,12,8,10,9,12,10,10.571428571428571,10.571260767423649
"HUA SHAN, CH",,,,15,22,14,15,31,21,19,19.571428571428573,19.578885400313972
"LUSHI, CH",,,,21,31,12,23,36,33,21,25.285714285714285,25.27633647798742
"LUO YANG, CH",,,,13,13,6,12,18,18,11,13.0,13.00234925606891
"TIEN HU, CH",,,,10,14,8,9,24,16,9,12.857142857142858,13.096517412935324
"XINZHENG, CH",,,,20,18,11,10,22,19,19,17.0,16.998433829287393
"XUCHANG, CH",,,,3,5,6,3,12,4,7,5.714285714285714,5.8466386554621845
"KAIFENG, CH",,,,2,9,1,7,12,8,11,7.142857142857143,7.35373808329152
"CHENG XIAN, CH",,,,20,13,12,8,17,17,11,14.0,13.99686643164904
"HANZHONG, CH",,,,27,19,19,13,22,28,19,21.0,20.99530148786218
"WEN HUANG PING, CH",,,,29,26,15,16,29,31,21,23.857142857142858,23.846666666666668
"SHANGXIAN, CH",,,,8,7,9,10,12,8,6,8.571428571428571,8.745175936435869
"CHEN AN, CH",,,,19,25,17,15,27,26,18,21.0,20.99764982373678
"SHANG NAN, CH",,,,11,9,8,8,18,13,15,11.714285714285714,11.868665977249224
"NANYANG, CH",,,,20,21,20,12,25,20,28,20.857142857142858,20.854680767724247
"JIAXIAN, CH",,,,13,9,6,6,10,9,7,8.571428571428571,8.375970999482133
"XIHUA, CH",,,,17,22,18,19,26,14,18,19.142857142857142,19.131651556957035
"HAN YIN, CH",,,,6,8,3,9,20,10,5,8.714285714285714,9.079297820823244
"WANYUAN, CH",,,,29,26,14,26,29,24,28,25.142857142857142,25.145376175548588
"JAN CHIA PA, CH",,,,0,0,,,0,1,1,0.4,0.543859649122807
"ANKANG, CH",,,,19,27,24,17,30,27,30,24.857142857142858,24.8566953797964
"YUN XIAN, CH",,,,8,10,9,5,17,6,11,9.428571428571429,9.467267552182163
"FANGXIAN, CH",,,,22,20,25,19,24,21,25,22.285714285714285,22.281739811912225
"LAOHEKOU, CH",,,,13,19,17,12,18,21,27,18.142857142857142,18.14291307752545
"ZAOYANG, CH",,,,26,17,25,21,20,23,28,22.857142857142858,22.881843245372195
"ZHUMADIAN, CH",,,,24,21,22,15,22,16,22,20.285714285714285,20.28151918559123
"XINYANG, CH",,,,24,24,27,13,25,19,35,23.857142857142858,23.851547199373286
"LUO SHAN, CH",,,,0,,0,0,1,4,3,1.3333333333333333,3.130434782608696
"LANGZHONG, CH",,,,30,25,31,17,31,29,26,27.0,26.97987371744278
"DA XIAN, CH",,,,31,30,33,22,33,27,39,30.714285714285715,30.70975323149236
"FENGJIE, CH",,,,43,35,35,25,37,34,38,35.285714285714285,35.27877838684417
"ZHONGXIANG, CH",,,,36,26,33,16,19,29,26,26.428571428571427,26.430086410054987
"SUIZHOU, CH",,,,11,9,13,6,10,18,17,12.0,12.11994355597366
"MACHENG, CH",,,,36,26,35,25,29,29,35,30.714285714285715,30.708969839404624
"SUINING, CH",,,,16,17,15,10,17,14,12,14.428571428571429,14.408903166590179
"GAOPING, CH",,,,36,33,37,21,33,28,38,32.285714285714285,32.27799530148786
"LIANGPING, CH",,,,34,31,28,19,31,28,41,30.285714285714285,30.280172413793103
"ENSHI, CH",,,,49,28,41,33,42,36,39,38.285714285714285,38.278386844166015
"LU CONG PO, CH",,,,27,23,17,14,29,24,28,23.142857142857142,23.354575946334453
"WU FENG, CH",,,,33,18,29,12,24,21,27,23.428571428571427,23.514995313964388
"YICHANG, CH",,,,38,33,36,18,31,35,38,32.714285714285715,32.7051683633516
"JIANGLING, CH",,,,38,24,35,22,23,22,26,27.142857142857142,27.132889063112504
"TIANHE, CH",,,,29,18,30,16,24,22,21,22.857142857142858,22.84925606891151
"NEIJIANG, CH",,,,30,23,36,19,35,23,33,28.428571428571427,28.421366163621922
"CHONG QING, CH",,,,28,23,37,26,42,26,32,30.571428571428573,30.595911949685533
"LAIFENG, CH",,,,33,23,30,20,24,23,20,24.714285714285715,24.654959658281918
"SANGZHI, CH",,,,56,34,53,33,45,41,39,43.0,42.990599294947124
"SHI MEN, CH",,,,34,13,21,15,17,30,21,21.571428571428573,21.679888007466168
"ANXIANG, CH",,,,37,14,28,15,24,21,20,22.714285714285715,22.554494138080763
"PUQI, CH",,,,25,15,21,11,13,20,18,17.571428571428573,17.51230840687413
"YUEYANG, CH",,,,48,15,29,19,26,34,30,28.714285714285715,28.695260477869173
"XIUSHUI, CH",,,,62,40,59,42,54,53,50,51.42857142857143,51.40596780526109
"LUZHOU, CH",,,,32,15,34,23,29,27,24,26.285714285714285,26.303747534516766
"CH IH SHUI HO, CH",,,,0,,0,0,0,,0,0.0,0.0
"XUYONG YONGNING, CH",,,,3,,,,,,1,2.0,2.847826086956522
"JINFO SHAN MOUNT, CH",,,,37,27,34,27,46,34,38,34.714285714285715,34.73644637910566
"YOUYANG, CH",,,,40,30,51,44,47,44,33,41.285714285714285,41.2801724137931
"QIAN ZHOU ZHEN, CH",,,,28,17,23,25,21,26,22,23.142857142857142,23.12927400468384
"YUANLING, CH",,,,53,30,53,39,53,48,49,46.42857142857143,46.42342342342342
"CHANGDE, CH",,,,57,31,52,31,42,37,34,40.57142857142857,40.55677368833203
"MEI CHENG ZHEN, CH",,,,36,23,47,21,29,32,26,30.571428571428573,30.36243747157799
"YUAN JIANG, CH",,,,0,0,,,,,1,0.3333333333333333,0.8666666666666667
"CHANGSHA DATUOPU, CH",,,,43,24,39,21,29,40,45,34.42857142857143,34.41480611045829
"PINGJIANG, CH",,,,42,21,36,26,29,37,45,33.714285714285715,33.818657782008565
"BIJIE, CH",,,,45,37,47,33,45,51,37,42.142857142857146,42.15384615384615
"ZUNYI, CH",,,,28,19,31,27,41,36,26,29.714285714285715,29.734467748318163
"SINAN, CH",,,,36,30,36,36,39,39,26,34.57142857142857,34.561119873817034
"DE WANG, CH",,,,0,0,,,,,,0.0,0.0
"ZHIJIANG, CH",,,,68,36,53,39,59,52,49,50.857142857142854,50.83822953388171
"SHAOYANG, CH",,,,46,23,54,25,32,44,44,38.285714285714285,38.27133907595928
"SHUANG FENG, CH",,,,26,14,27,19,18,34,29,23.857142857142858,23.939870490286772
"NANYUE, CH",,,,47,30,39,26,23,34,43,34.57142857142857,34.561960784313726
"ANSHUN, CH",,,,0,,,0,0,1,1,0.4,0.6938775510204082
"LONGDONGBAO, CH",,,,45,26,37,36,46,42,44,39.42857142857143,39.4136846244593
"SANSUI, CH",,,,30,14,35,37,35,43,36,32.857142857142854,33.04457831325301
"TONGDAO, CH",,,,44,29,44,36,44,54,51,43.142857142857146,43.13871473354232
"WUGANG, CH",,,,61,41,63,45,42,47,53,50.285714285714285,50.270270270270274
"LINGLING, CH",,,,49,26,61,31,39,61,47,44.857142857142854,44.84377447141738
"HENGYANG, CH",,,,24,15,16,14,14,19,21,17.571428571428573,17.6
"CHALING, CH",,,,40,28,32,26,30,35,37,32.57142857142857,32.844
"XINGREN, CH",,,,54,51,52,53,52,63,64,55.57142857142857,55.607835377918484
"ZHEN FENG, CH",,,,1,,,0,0,0,0,0.2,0.09090909090909091
"LUODIAN, CH",,,,56,55,68,48,51,57,68,57.57142857142857,57.61235059760956
"DUSHAN, CH",,,,25,25,54,41,42,42,46,39.285714285714285,39.60323232323233
"RONGJIANG, CH",,,,44,22,42,31,38,46,49,38.857142857142854,39.15778853914447
"RONG SHUI, CH",,,,8,5,12,29,29,22,37,20.285714285714285,25.258536585365853
"LIANGJIANG, CH",,,,60,46,67,47,59,59,62,57.142857142857146,57.136025088200704
"DAOXIAN, CH",,,,38,21,47,33,30,35,35,34.142857142857146,34.077558513079396
"CHENZHOU, CH",,,,44,37,60,32,43,40,46,43.142857142857146,43.13155833985905
"GUI YANG, CH",,,,0,0,,,,,,0.0,0.0
"SHANG YU, CH",,,,0,1,0,,,,,0.3333333333333333,0.4166666666666667
"GANZHOU, CH",,,,59,44,55,37,51,52,49,49.57142857142857,49.558996471971774
"XIN FENG, CH",,,,12,9,12,18,26,16,27,17.142857142857142,19.469435736677116
"SHANGQIU, CH",,,,6,7,5,11,6,10,13,8.285714285714286,8.540359897172236
"TANG SHAN, CH",,,,10,18,8,9,9,11,12,11.0,11.06813909774436
"XUZHOU, CH",,,,21,26,19,15,17,18,17,19.0,18.99686643164904
"GANYU, CH",,,,27,26,20,20,18,21,18,21.428571428571427,21.424206815511162
"BOXIAN, CH",,,,26,28,16,20,24,18,27,22.714285714285715,22.712382445141067
