NAME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,AVERAGE,WEIGHTED_AVERAGE
"ARAK, IR",5.0,2.0,8.0,2.0,13.0,8.0,5.0,12.0,2.0,8.0,6.5,6.528854195706718
"ILAM, IR",3.0,3.0,7.0,7.0,17.0,25.0,40.0,24.0,24.0,21.0,17.1,20.721095695482035
"KHORRAM ABAD, IR",5,10,10,8,14,,,,,,9.4,9.628324468085106
"ALI GOODARZ, IR",2.0,4.0,8.0,2.0,8.0,15.0,17.0,17.0,5.0,5.0,8.3,8.850203697900344
"KASHAN, IR",1.0,4.0,1.0,2.0,1.0,8.0,4.0,6.0,1.0,7.0,3.5,3.5193494111048795
"KHOR, IR",1.0,2.0,2.0,3.0,2.0,1.0,4.0,6.0,3.0,4.0,2.8,2.874841168996188
"TABAS, IR",0.0,0.0,1.0,2.0,5.0,9.0,6.0,6.0,4.0,9.0,4.2,5.019017980636238
"FERDOUS, IR",0,,,,0,1,3,2,1,7,2.0,2.3539778449144007
"SAFI ABAD DEZFUL, IR",6.0,6.0,5.0,7.0,12.0,15.0,24.0,19.0,12.0,20.0,12.6,14.20798848506657
"SHAHRE KORD, IR",0.0,1.0,5.0,3.0,13.0,10.0,8.0,11.0,5.0,20.0,7.6,7.918385650224216
"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",1.0,2.0,4.0,3.0,4.0,2.0,2.0,8.0,6.0,14.0,4.6,4.599233506706816
"BIRJAND, IR",3.0,3.0,10.0,6.0,4.0,9.0,12.0,9.0,8.0,16.0,8.0,8.03839732888147
"AHWAZ, IR",16.0,24.0,23.0,19.0,24.0,13.0,24.0,17.0,8.0,19.0,18.7,18.711062190423775
"SHAHID ASYAEE, IR",0.0,3.0,4.0,3.0,11.0,12.0,26.0,17.0,11.0,18.0,10.5,12.244506452738054
"ABADEH, IR",1.0,1.0,1.0,0.0,2.0,4.0,1.0,11.0,4.0,9.0,3.4,3.594243268337976
"YAZD SHAHID SADOOGHI, IR",0.0,0.0,2.0,1.0,4.0,3.0,4.0,12.0,3.0,7.0,3.6,3.67601683029453
"NEHBANDAN, IR",3.0,1.0,2.0,0.0,0.0,4.0,9.0,13.0,4.0,7.0,4.3,5.49547422274695
"ZABOL, IR",1.0,0.0,1.0,2.0,3.0,6.0,1.0,3.0,1.0,6.0,2.4,2.761006289308176
"ABADAN, IR",6.0,9.0,4.0,9.0,12.0,8.0,12.0,11.0,6.0,16.0,9.3,9.313807531380753
"AGHAJARI, IR",3.0,2.0,10.0,9.0,16.0,12.0,14.0,10.0,7.0,20.0,10.3,11.323258869908015
"GACHSARAN, IR",3.0,7.0,5.0,5.0,13.0,9.0,18.0,17.0,8.0,11.0,9.6,10.831597845601436
"YASOGE, IR",6,14,14,7,12,,,,,,10.6,10.933333333333334
"KERMAN, IR",2.0,2.0,4.0,6.0,4.0,5.0,9.0,5.0,3.0,13.0,5.3,5.30315500685871
"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2.0,10.0,14.0,8.0,15.0,8.0,8.0,14.0,1.0,20.0,10.0,9.996715028743498
"SIRJAN, IR",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.22599937047529114
"BAFT, IR",1.0,2.0,3.0,0.0,1.0,4.0,9.0,14.0,1.0,1.0,3.6,3.9479987393633786
"BAM, IR",0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.9,0.9447775323445882
"ZAHEDAN INTERNATIONAL, IR",6.0,6.0,5.0,3.0,1.0,9.0,9.0,11.0,8.0,5.0,6.3,6.301835113667488
"BUSHEHR, IR",5.0,9.0,16.0,4.0,21.0,24.0,20.0,25.0,17.0,41.0,18.2,21.20165419456479
"FASA, IR",0.0,0.0,1.0,2.0,4.0,3.0,6.0,12.0,0.0,5.0,3.3,3.4689572031344182
"BANDAR ABBASS INTERNATIONAL, IR",6.0,3.0,7.0,11.0,8.0,7.0,14.0,8.0,8.0,15.0,8.7,8.69934282584885
"SARAVAN, IR",2.0,0.0,4.0,3.0,2.0,10.0,7.0,6.0,6.0,3.0,4.3,4.597627444693812
"IRAN SHAHR, IR",0.0,4.0,2.0,8.0,2.0,6.0,8.0,15.0,6.0,16.0,6.7,6.952767749699158
"KISH ISLAND, IR",1.0,0.0,3.0,4.0,9.0,9.0,15.0,9.0,8.0,13.0,7.1,9.128593040847202
"BANDAR LENGEH, IR",2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,1.6,1.679447322970639
"SIRI ISLAND, IR",2,1,,0,1,,,,,,1.0,1.452247191011236
"CHAHBAHAR, IR",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.9,1.2962621135209969
"MUWAIH, SA",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.21808510638297873
"KING ABDULAZIZ INTERNATIONAL, SA",9.0,8.0,4.0,8.0,6.0,6.0,6.0,1.0,7.0,12.0,6.7,6.700520120448946
"MAKKAH, SA",13.0,16.0,16.0,7.0,7.0,10.0,15.0,6.0,12.0,13.0,11.5,11.490804282185012
"TAIF, SA",55.0,51.0,40.0,23.0,42.0,29.0,44.0,35.0,36.0,46.0,40.1,40.103476594579796
"AL BAHA, SA",40.0,42.0,64.0,61.0,68.0,52.0,45.0,47.0,34.0,34.0,48.7,48.6988776348207
"WADI AL DAWASIR, SA",1.0,9.0,3.0,7.0,5.0,7.0,6.0,10.0,0.0,3.0,5.1,5.105190881625927
"BISHA, SA",14.0,18.0,11.0,15.0,17.0,19.0,17.0,21.0,19.0,11.0,16.2,16.198632010943914
"ABHA, SA",58.0,47.0,44.0,38.0,55.0,53.0,65.0,72.0,63.0,53.0,54.8,54.80317547221462
"KING KHALED AB, SA",44.0,36.0,35.0,29.0,50.0,41.0,46.0,49.0,43.0,24.0,39.7,39.70490008212428
"NEJRAN, SA",5.0,12.0,0.0,16.0,11.0,16.0,7.0,7.0,8.0,5.0,8.7,8.697426067907996
"SHARURAH, SA",0.0,2.0,0.0,7.0,5.0,5.0,3.0,3.0,3.0,3.0,3.1,3.099644128113879
"KING ABDULLAH BIN ABDULAZIZ, SA",36.0,28.0,22.0,28.0,32.0,27.0,37.0,33.0,31.0,17.0,29.1,29.103504928806135
"BAHRAIN INTERNATIONAL, BA",11.0,1.0,8.0,15.0,12.0,9.0,11.0,14.0,2.0,11.0,9.4,9.399124007664932
"DOHA INTERNATIONAL, QA",3.0,4.0,2.0,13.0,9.0,6.0,10.0,7.0,4.0,10.0,6.8,6.798795510539283
"RAS AL KHAIMAH INTERNATIONAL, AE",4.0,4.0,4.0,6.0,4.0,2.0,5.0,7.0,5.0,9.0,5.0,5.020379676158571
"DUBAI INTERNATIONAL, AE",2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,10.0,13.0,4.9,4.900602409638554
"SHARJAH INTERNATIONAL, AE",4.0,2.0,4.0,7.0,3.0,4.0,4.0,4.0,6.0,13.0,5.1,5.099150917556834
"FUJAIRAH INTERNATIONAL, AE",5.0,5.0,18.0,4.0,6.0,7.0,7.0,6.0,3.0,10.0,7.1,7.094277025158972
"BATEEN, AE",0,0,,,,,,,0,1,0.25,0.23137254901960785
"ABU DHABI INTERNATIONAL, AE",0.0,0.0,2.0,5.0,1.0,2.0,2.0,4.0,3.0,10.0,2.9,2.8989594742606792
"AL AIN INTERNATIONAL, AE",7.0,2.0,11.0,6.0,3.0,8.0,8.0,9.0,6.0,11.0,7.1,7.09945205479452
"KHASAB PORT, MU",2.0,3.0,0.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,3.0,3.0401270207852193
"BURAIMI AUT, MU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SOHAR MAJIS, MU",1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,1.2,1.1999451453647834
"SAIQ, MU",5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7041049030786773
"SEEB INTERNATIONAL, MU",7.0,3.0,6.0,3.0,5.0,9.0,3.0,5.0,2.0,9.0,5.2,5.1947802197802195
"FAHUD AUT, MU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SUR, MU",0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.004174784302811
"MASIRAH, MU",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.20027434842249658
"MARMUL, MU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MINA SALALAH, MU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"THUMRAIT, MU",0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.9,0.892482034273079
"SALALAH, MU",2.0,1.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,0.0,2.0,2.0
"MARIB, YM",0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.7,0.8616157711635098
"RIYAN, YM",3.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.5,1.9881294964028777
"SEIYOUN, YM",2,5,0,0,0,,,,,,1.4,2.348008385744235
"SANAA INTERNATIONAL, YM",29.0,59.0,25.0,26.0,22.0,49.0,59.0,35.0,25.0,32.0,36.1,36.82659478885894
"HODEIDAH, YM",11.0,12.0,19.0,0.0,2.0,39.0,27.0,13.0,35.0,45.0,20.3,27.223001402524545
"SAYUN, YM",5.0,11.0,7.0,1.0,6.0,11.0,11.0,6.0,2.0,1.0,6.1,6.477061170212766
"ATAQ, YM",0.0,0.0,6.0,1.0,2.0,6.0,3.0,14.0,1.0,1.0,3.4,4.935230024213075
"GANED, YM",41.0,89.0,84.0,0.0,0.0,96.0,111.0,87.0,113.0,107.0,72.8,91.9686151431934
"ADEN, YM",0.0,5.0,4.0,0.0,1.0,9.0,8.0,17.0,6.0,3.0,5.3,7.06836569579288
"SOCOTRA, YM",1,3,1,,0,1,3,0,0,2,1.2222222222222223,1.4446002805049087
"CHITRAL, PK",0.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.2,1.111056268509378
"DROSH, PK",0.0,7.0,8.0,6.0,2.0,14.0,15.0,15.0,8.0,8.0,8.3,10.286037053773159
"PESHAWAR, PK",4.0,18.0,38.0,12.0,2.0,26.0,54.0,58.0,76.0,63.0,35.1,45.319627618308765
"KAKUL, PK",0.0,0.0,1.0,34.0,0.0,0.0,27.0,69.0,69.0,45.0,24.5,52.71448371448371
"BALAKOT, PK",0.0,1.0,1.0,33.0,0.0,1.0,15.0,45.0,53.0,54.0,20.3,44.127521613832855
"PARACHINAR, PK",0.0,0.0,2.0,21.0,16.0,27.0,33.0,31.0,26.0,4.0,16.0,24.860808210391276
"CHAKLALA, PK",100.0,97.0,93.0,115.0,120.0,122.0,123.0,122.0,132.0,115.0,113.9,114.25056053811659
"SARGODHA, PK",0.0,2.0,4.0,7.0,7.0,25.0,31.0,43.0,36.0,0.0,15.5,28.83649932157395
"JHELUM, PK",9.0,24.0,38.0,44.0,22.0,26.0,38.0,42.0,48.0,42.0,33.3,35.760416666666664
"SIALKOT CITY, PK",1.0,15.0,9.0,36.0,6.0,15.0,22.0,53.0,35.0,37.0,22.9,30.29062647197362
"ZHOB, PK",0.0,8.0,10.0,21.0,11.0,27.0,15.0,0.0,8.0,5.0,10.5,11.041172595520422
"D I KHAN, PK",0.0,9.0,9.0,7.0,15.0,14.0,21.0,22.0,28.0,11.0,13.6,15.075122292103424
"LAHORE CITY, PK",8.0,14.0,13.0,14.0,16.0,19.0,25.0,28.0,21.0,20.0,17.8,18.67465643975711
"ALLAMA IQBAL INTERNATIONAL, PK",49.0,63.0,56.0,55.0,52.0,70.0,73.0,80.0,78.0,66.0,64.2,64.61789772727273
"QUETTA, PK",0.0,3.0,0.0,8.0,0.0,17.0,13.0,20.0,13.0,21.0,9.5,13.483288166214995
"MULTAN INTERNATIONAL, PK",3.0,9.0,12.0,29.0,12.0,23.0,26.0,30.0,34.0,35.0,21.3,23.383852206637016
"BAHAWALNAGAR, PK",0.0,1.0,1.0,26.0,1.0,2.0,2.0,9.0,2.0,5.0,4.9,6.14985590778098
"BAR KHAN, PK",1.0,2.0,14.0,22.0,8.0,5.0,1.0,4.0,0.0,0.0,5.7,5.706414797323888
"SIBI, PK",0.0,1.0,1.0,10.0,0.0,3.0,3.0,9.0,2.0,5.0,3.4,4.345636126791142
"BAHAWALPUR CITY, PK",0.0,0.0,1.0,9.0,2.0,5.0,11.0,23.0,16.0,1.0,6.8,10.363968668407312
"NOKKUNDI, PK",0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.5531211244315833
"DAL BANDIN, PK",0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.9,1.0984437205935578
"SHAHBAZ AB, PK",0.0,5.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0,1.7,1.8704373561328511
"KHANPUR, PK",0.0,0.0,1.0,9.0,2.0,1.0,4.0,2.0,10.0,9.0,3.8,4.748893360160966
"ROHRI, PK",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.4376387039502885
"PANJGUR, PK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KHUZDAR, PK",0.0,4.0,1.0,0.0,1.0,20.0,17.0,11.0,9.0,5.0,6.8,9.958010041077134
"NAWABSHAH, PK",0,2,4,19,1,9,,27,7,9,8.666666666666666,8.940397350993377
"JIWANI, PK",0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.6,0.6686939820742638
"PASNI, PK",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.5,0.6777081468218442
"HYDERABAD AIRPORT, PK",0.0,0.0,1.0,8.0,4.0,3.0,14.0,5.0,5.0,5.0,4.5,4.884921899904367
"CHHOR, PK",0.0,7.0,2.0,13.0,3.0,7.0,17.0,15.0,8.0,7.0,7.9,8.731958762886597
"JINNAH INTERNATIONAL, PK",1.0,7.0,5.0,20.0,16.0,10.0,21.0,21.0,14.0,15.0,13.0,13.19087367835281
"RANGPUR, BG",14.0,10.0,32.0,15.0,23.0,19.0,35.0,19.0,12.0,31.0,21.0,22.160392798690673
"BOGRA, BG",26.0,21.0,25.0,25.0,27.0,24.0,38.0,19.0,10.0,26.0,24.1,24.70306859205776
"MYMENSINGH, BG",0,,,1,,,,,,,0.5,0.08333333333333333
"OSMANY INTERNATIONAL, BG",53.0,58.0,41.0,38.0,48.0,42.0,64.0,36.0,24.0,55.0,45.9,47.446436781609194
"ISHURDI, BG",26.0,29.0,15.0,20.0,16.0,16.0,24.0,11.0,3.0,26.0,18.6,19.675977653631286
"HAZRAT SHAHJALAL INTERNATIONAL, BG",35.0,45.0,58.0,44.0,13.0,28.0,10.0,5.0,38.0,46.0,32.2,36.75629962029686
"TEJGAON, BG",22.0,27.0,29.0,21.0,11.0,24.0,32.0,15.0,10.0,23.0,21.4,22.331594958713602
"JESSORE, BG",24.0,26.0,46.0,29.0,33.0,15.0,38.0,21.0,12.0,33.0,27.7,28.450697674418606
"FENI, BG",7.0,5.0,8.0,4.0,2.0,1.0,4.0,4.0,1.0,9.0,4.5,5.424481030780243
"BARISAL, BG",22.0,18.0,31.0,10.0,6.0,16.0,20.0,10.0,5.0,20.0,15.8,16.852388620504563
"SHAH AMANAT INTERNATIONAL, BG",37.0,21.0,35.0,25.0,23.0,24.0,19.0,22.0,32.0,29.0,26.7,26.850301204819278
"COXS BAZAR, BG",16.0,9.0,21.0,8.0,11.0,11.0,21.0,10.0,6.0,18.0,13.1,13.790123456790123
"SRINAGAR, IN",10.0,16.0,9.0,9.0,17.0,14.0,14.0,12.0,27.0,20.0,14.8,14.950475093579039
"AMRITSAR, IN",43.0,45.0,27.0,41.0,36.0,45.0,48.0,56.0,57.0,55.0,45.3,45.36114190687361
"PATIALA, IN",29.0,37.0,30.0,38.0,35.0,24.0,25.0,30.0,49.0,35.0,33.2,33.22231450719823
"DEHRADUN, IN",62.0,69.0,77.0,77.0,70.0,87.0,86.0,74.0,87.0,62.0,75.1,75.22417153996102
"HISSAR, IN",16.0,32.0,13.0,29.0,36.0,33.0,25.0,29.0,41.0,27.0,28.1,28.141117874930824
"BIKANER, IN",6.0,25.0,14.0,25.0,17.0,35.0,18.0,22.0,28.0,24.0,21.4,21.82080092192452
"INDIRA GANDHI INTERNATIONAL, IN",27.0,42.0,17.0,29.0,31.0,45.0,32.0,41.0,57.0,49.0,37.0,37.31641285956007
"SAFDARJUNG, IN",31.0,39.0,25.0,31.0,29.0,20.0,21.0,26.0,30.0,31.0,28.3,28.30126096491228
"BAREILLY, IN",23.0,18.0,13.0,32.0,33.0,41.0,33.0,32.0,39.0,29.0,29.3,30.25766491173738
"AGRA, IN",5.0,13.0,7.0,4.0,15.0,9.0,7.0,4.0,12.0,23.0,9.9,11.818979266347688
"LILABARI, IN",11,29,23,,,11,32,31,36,32,25.625,27.655587868716243
"DIBRUGARH, IN",45.0,65.0,33.0,32.0,41.0,59.0,58.0,35.0,51.0,42.0,46.1,46.8375189107413
"JAISALMER, IN",6.0,17.0,8.0,18.0,8.0,23.0,21.0,28.0,19.0,12.0,16.0,16.112454315434356
"JODHPUR, IN",8.0,21.0,14.0,13.0,14.0,23.0,29.0,18.0,29.0,7.0,17.6,17.648799553322167
"JAIPUR, IN",19.0,26.0,8.0,24.0,31.0,31.0,29.0,41.0,41.0,32.0,28.2,28.221119382409704
"GWALIOR, IN",22.0,32.0,33.0,27.0,32.0,33.0,29.0,27.0,42.0,33.0,31.0,31.11391694725028
"LUCKNOW, IN",43.0,50.0,23.0,44.0,49.0,39.0,57.0,47.0,62.0,49.0,46.3,46.34110867178924
"GORAKHPUR, IN",19.0,15.0,17.0,11.0,27.0,23.0,24.0,28.0,52.0,37.0,25.3,26.30607262740311
"BAGDOGRA, IN",43,48,16,8,3,7,1,,0,0,14.0,29.735164835164834
"GUWAHATI INTERNATIONAL, IN",48.0,77.0,65.0,64.0,54.0,58.0,83.0,60.0,73.0,58.0,64.0,64.01935305501797
"TEZPUR, IN",63.0,85.0,79.0,81.0,97.0,101.0,69.0,50.0,95.0,76.0,79.6,79.9347147317627
"KOTA, IN",13.0,15.0,19.0,24.0,18.0,21.0,21.0,28.0,43.0,26.0,22.8,22.970968669157806
"ALLAHABAD AIRPORT, IN",3.0,11.0,15.0,19.0,9.0,10.0,15.0,10.0,8.0,11.0,11.1,11.341161928306551
"LAL BAHADUR SHASTRI, IN",43.0,43.0,26.0,46.0,32.0,32.0,43.0,29.0,33.0,24.0,35.1,35.07724601175483
"PATNA, IN",63.0,67.0,54.0,57.0,53.0,38.0,41.0,42.0,92.0,38.0,54.5,54.528893780957624
"GUNA, IN",11.0,25.0,19.0,36.0,27.0,36.0,29.0,34.0,34.0,19.0,27.0,27.900555718046213
"SATNA, IN",15.0,29.0,23.0,46.0,28.0,31.0,35.0,32.0,28.0,31.0,29.8,30.39592692422881
"GAYA, IN",49.0,40.0,34.0,62.0,49.0,53.0,43.0,75.0,67.0,45.0,51.7,52.32647663826036
"IMPHAL, IN",5.0,7.0,7.0,12.0,19.0,34.0,27.0,34.0,15.0,18.0,17.8,21.82103232030873
"BHUJ, IN",9.0,0.0,5.0,4.0,10.0,11.0,11.0,12.0,8.0,9.0,7.9,8.407755581668626
"AHMEDABAD, IN",12.0,17.0,10.0,21.0,16.0,25.0,21.0,27.0,16.0,22.0,18.7,18.68782632591371
"BHOPAL, IN",26.0,38.0,32.0,40.0,40.0,38.0,34.0,42.0,34.0,41.0,36.5,36.54402428926304
"JABALPUR, IN",17.0,32.0,19.0,32.0,31.0,43.0,24.0,24.0,29.0,18.0,26.9,27.115723628092123
"BIRSA MUNDA, IN",46.0,59.0,61.0,64.0,76.0,55.0,57.0,68.0,62.0,58.0,60.6,60.669395821569736
"AGARTALA, IN",79.0,79.0,95.0,81.0,89.0,85.0,92.0,80.0,62.0,83.0,82.5,82.44438249233343
"RAJKOT, IN",12.0,8.0,7.0,9.0,12.0,14.0,9.0,17.0,13.0,13.0,11.4,11.397964796479648
"DEVI AHILYABAI HOLKAR, IN",23.0,19.0,30.0,27.0,40.0,26.0,32.0,41.0,24.0,26.0,28.8,28.83513438625658
"PENDRA ROAD, IN",47.0,70.0,47.0,91.0,75.0,62.0,61.0,63.0,66.0,52.0,63.4,63.46437623204731
"JAMSHEDPUR, IN",63.0,89.0,88.0,71.0,74.0,71.0,83.0,80.0,76.0,69.0,76.4,76.42598271536103
"NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL, IN",83.0,81.0,78.0,88.0,77.0,77.0,56.0,50.0,79.0,78.0,74.7,74.70989854675075
"SURAT, IN",5.0,9.0,3.0,5.0,16.0,7.0,10.0,17.0,11.0,17.0,10.0,10.07516891891892
"DR AMBEDKAR INTERNATIONAL, IN",45.0,55.0,30.0,40.0,49.0,57.0,49.0,65.0,50.0,53.0,49.3,49.38147215225301
"PBO RAIPUR, IN",26.0,43.0,27.0,59.0,43.0,32.0,38.0,52.0,44.0,40.0,40.4,40.71252507881915
"JHARSUGUDA, IN",50.0,71.0,20.0,63.0,68.0,56.0,69.0,70.0,80.0,59.0,60.6,62.1948051948052
"BALASORE, IN",55.0,66.0,71.0,47.0,70.0,73.0,64.0,74.0,73.0,65.0,65.8,65.84505100634132
"VERAVAL, IN",5.0,6.0,3.0,5.0,3.0,4.0,7.0,11.0,4.0,5.0,5.3,5.296235229458643
"AKOLA, IN",10.0,16.0,0.0,0.0,15.0,13.0,25.0,17.0,16.0,20.0,13.2,16.108004194337646
"BHUBANESHWAR, IN",60.0,73.0,67.0,66.0,61.0,70.0,67.0,64.0,72.0,56.0,65.6,65.60677872692202
"SANDHEADS, IN",0,,,,,,,,,,0.0,0.0
"CHHATRAPATI SHIVAJI INTERNATIONAL, IN",24.0,17.0,6.0,11.0,12.0,26.0,23.0,21.0,21.0,15.0,17.6,17.601149739939775
"AURANGABAD, IN",23.0,16.0,13.0,14.0,23.0,19.0,32.0,22.0,24.0,21.0,20.7,20.714246424642464
"JAGDALPUR, IN",31.0,34.0,14.0,39.0,39.0,32.0,36.0,39.0,36.0,55.0,35.5,35.696343845939154
"PUNE, IN",23.0,18.0,19.0,15.0,23.0,30.0,32.0,29.0,24.0,27.0,24.0,23.997255009607468
"RAMGUNDAM, IN",17.0,23.0,31.0,39.0,37.0,48.0,37.0,46.0,48.0,45.0,37.1,38.279268652314954
"RATNAGIRI, IN",16.0,12.0,20.0,12.0,17.0,19.0,23.0,13.0,17.0,24.0,17.3,17.30041265474553
"SHOLAPUR, IN",17.0,16.0,10.0,12.0,20.0,18.0,31.0,23.0,27.0,21.0,19.5,19.5428413488115
"BEGUMPET AIRPORT, IN",47.0,52.0,41.0,50.0,46.0,62.0,42.0,45.0,42.0,51.0,47.8,47.798959189263215
"CWC VISHAKHAPATNAM WALTAIR, IN",41.0,52.0,35.0,50.0,42.0,56.0,41.0,42.0,34.0,43.0,43.6,43.5997256515775
"MACHILIPATNAM FRANCHPET, IN",43.0,43.0,29.0,23.0,31.0,28.0,35.0,38.0,47.0,37.0,35.4,35.41387822270982
"KAKINADA, IN",34.0,23.0,18.0,22.0,26.0,29.0,20.0,16.0,22.0,16.0,22.6,22.580716865796056
"GOA PANJIM, IN",17.0,9.0,12.0,10.0,12.0,19.0,17.0,10.0,21.0,21.0,14.8,14.810683642402436
"BELGAUM, IN",44.0,27.0,33.0,22.0,27.0,40.0,36.0,34.0,44.0,56.0,36.3,36.34031991174848
"GADAG, IN",25.0,10.0,12.0,27.0,31.0,40.0,25.0,25.0,33.0,36.0,26.4,26.525452016689847
"KURNOOL, IN",20.0,20.0,15.0,19.0,21.0,22.0,16.0,23.0,18.0,25.0,19.9,19.89865421587476
"CHITRADURGA, IN",22.0,12.0,15.0,15.0,18.0,31.0,22.0,26.0,37.0,36.0,23.4,23.522212908633698
"PBO ANANTAPUR, IN",22.0,17.0,20.0,15.0,20.0,33.0,17.0,11.0,17.0,37.0,20.9,20.91657334826428
"NELLORE, IN",9.0,15.0,12.0,12.0,11.0,13.0,8.0,16.0,11.0,10.0,11.7,11.695091856320262
"CHENNAI INTERNATIONAL, IN",27.0,28.0,23.0,25.0,29.0,47.0,46.0,46.0,42.0,44.0,35.7,35.70391673514106
"MANGALORE, IN",22.0,20.0,25.0,21.0,41.0,39.0,30.0,39.0,52.0,49.0,33.8,33.84636563876652
"BANGALORE, IN",33.0,27.0,20.0,18.0,32.0,78.0,55.0,54.0,58.0,36.0,41.1,45.47346251053075
"KOZHIKODE, IN",17.0,26.0,30.0,27.0,35.0,38.0,36.0,31.0,42.0,33.0,31.5,31.611553784860558
"COIMBATORE, IN",22.0,17.0,20.0,17.0,25.0,41.0,27.0,29.0,32.0,26.0,25.6,25.629129955947135
"CUDDALORE, IN",35.0,38.0,24.0,25.0,29.0,20.0,22.0,33.0,31.0,25.0,28.2,28.20093201754386
"PORT BLAIR, IN",24.0,39.0,52.0,29.0,49.0,52.0,26.0,30.0,47.0,48.0,39.6,39.62836723474437
"TIRUCHIRAPPALLI, IN",43.0,34.0,32.0,41.0,32.0,51.0,42.0,30.0,27.0,38.0,37.0,36.98902907295666
"COCHIN, IN",36.0,42.0,66.0,60.0,67.0,62.0,69.0,60.0,63.0,67.0,59.2,59.29375866851595
"MINICOY, IN",16.0,27.0,23.0,28.0,21.0,13.0,25.0,18.0,16.0,24.0,21.1,21.105001381597127
"THIRUVANANTHAPURAM, IN",44.0,49.0,64.0,58.0,41.0,68.0,65.0,49.0,69.0,51.0,55.8,55.80241492864984
"THIRUVANANTHAPURAM INTERNATIONAL, IN",13.0,12.0,15.0,21.0,13.0,52.0,42.0,36.0,48.0,43.0,29.5,31.54794520547945
"MANNAR, CE",0,1,0,0,,,0,,,13,2.3333333333333335,8.779411764705882
"ANURADHAPURA, CE",2.0,15.0,23.0,9.0,9.0,10.0,18.0,15.0,11.0,20.0,13.2,14.538898353208404
"PUTTALAM, CE",2.0,18.0,18.0,17.0,10.0,18.0,22.0,18.0,12.0,27.0,16.2,18.25099375354912
"BATTICALOA, CE",0.0,17.0,7.0,8.0,14.0,19.0,8.0,11.0,7.0,8.0,9.9,11.244444444444444
"BANDARANAIKE INTERNATIONAL COLOMBO, CE",44.0,69.0,102.0,88.0,102.0,114.0,132.0,119.0,144.0,118.0,103.2,104.72272215973004
"NUWARA ELIYA, CE",0.0,11.0,17.0,10.0,10.0,25.0,22.0,24.0,7.0,29.0,15.5,18.27517162471396
"HAMBANTOTA, CE",1.0,9.0,7.0,7.0,4.0,13.0,14.0,16.0,5.0,9.0,8.5,9.682393555811277
"HANIMAADHOO, MV",0.0,0.0,0.0,22.0,1.0,8.0,10.0,16.0,31.0,15.0,10.3,17.40371229698376
"MALE INTERNATIONAL, MV",14.0,10.0,15.0,25.0,16.0,9.0,45.0,64.0,52.0,60.0,31.0,31.364145658263304
"KADHDHOO, MV",0.0,0.0,0.0,12.0,3.0,6.0,8.0,5.0,13.0,18.0,6.5,9.347667638483966
"GAN ISLAND, MV",3,7,3,7,3,8,3,0,,0,3.7777777777777777,4.862690707350901
"RINCHINLHUMBE, MG",9.0,12.0,10.0,12.0,14.0,14.0,6.0,8.0,7.0,11.0,10.3,10.300137174211248
"HATGAL, MG",24.0,23.0,19.0,18.0,20.0,24.0,21.0,25.0,8.0,21.0,20.3,20.29695640252262
