NAME,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,AVERAGE,WEIGHTED_AVERAGE
"ANNISTON METROPOLITAN AIRPORT, AL US",46.0,48.0,38.0,42.0,46.0,60.0,50.0,59.0,49.0,42.0,48.0,47.99780881950151
"PLATTSMOUTH MUNICIPAL AIRPORT, NE US",38.0,44.0,36.0,45.0,46.0,62.0,52.0,56.0,52.0,57.0,48.8,48.7973713033954
"SOUTH TIMBALIER, LA US",2,0,,,,,,,,,1.0,1.619047619047619
"MISSISSIPPI CANYON 778, LA US",0,0,0,0,,,,,,,0.0,0.0
"ALABASTER SHELBY CO AIRPORT ASOS, AL US",51.0,49.0,52.0,49.0,48.0,64.0,55.0,49.0,48.0,45.0,51.0,51.0013691128149
"FOURCHON SAWRS, LA US",8,6,13,9,10,2,1,,,,7.0,8.121951219512194
"NEW ORLEANS AIRPORT, LA US",79.0,70.0,79.0,79.0,88.0,82.0,104.0,94.0,118.0,78.0,87.1,87.10240963855422
"HAMMOND MUNICIPAL AIRPORT, LA US",70.0,68.0,76.0,66.0,77.0,68.0,86.0,76.0,85.0,64.0,73.6,73.60513954130975
"NEW IBERIA AIRPORT ACADIANA REGIONAL, LA US",53.0,39.0,66.0,63.0,71.0,76.0,83.0,66.0,84.0,67.0,66.8,66.78402854006586
"NEW ORLEANS LAKEFRONT AIRPORT, LA US",50.0,27.0,17.0,25.0,43.0,26.0,87.0,81.0,82.0,62.0,50.0,50.029621503017005
"NEW ORLEANS ALVIN CALLENDER FIELD, LA US",93.0,74.0,86.0,82.0,98.0,91.0,111.0,81.0,121.0,88.0,92.5,92.5035675082327
"BATON ROUGE METRO AIRPORT, LA US",72.0,44.0,52.0,66.0,64.0,56.0,76.0,75.0,79.0,58.0,64.2,64.19989047097481
"NATCHITOCHES REGIONAL AIRPORT, LA US",59.0,38.0,61.0,45.0,59.0,43.0,61.0,59.0,77.0,61.0,56.3,56.566581849024594
"BOOTHVILLE ASOS, LA US",71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.192617263391618
"GLASGOW MUNICIPAL AIRPORT, KY US",38.0,51.0,41.0,37.0,46.0,45.0,47.0,36.0,45.0,49.0,43.5,43.70122472230134
"GATESVILLE MUNICIPAL AIRPORT, TX US",14.0,13.0,22.0,22.0,27.0,30.0,32.0,12.0,35.0,27.0,23.4,23.80290515522643
"MIDLAND AIRPARK, TX US",25.0,15.0,25.0,19.0,28.0,44.0,44.0,46.0,19.0,28.0,29.3,29.284693597142073
"AMELIA LAKE PALOURD, LA US",16,11,19,20,22,6,9,,,,14.714285714285714,15.826547231270359
"PATTERSON, LA US",49.0,44.0,72.0,66.0,67.0,58.0,55.0,61.0,81.0,49.0,60.2,60.476551121468106
"SLIDELL AIRPORT, LA US",56.0,44.0,60.0,59.0,67.0,68.0,81.0,66.0,58.0,55.0,61.4,61.40498357064622
"IOWA FALLS MUNICIPAL AIRPORT, IA US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TOMAHAWK REGIONAL AIRPORT, WI US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SAGUACHE MUNICIPAL AIRPORT, CO US",10.0,47.0,35.0,33.0,38.0,70.0,48.0,29.0,34.0,43.0,38.7,40.98243288034471
"DE RIDDER BEAUREGARD PARISH AIRPORT, LA US",44.0,35.0,56.0,47.0,72.0,60.0,78.0,71.0,75.0,76.0,61.4,61.48841105836359
"BOOTHVILLE, LA US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HEBBRONVILLE JIM HOGG CO AIRPORT, TX US",18.0,13.0,29.0,21.0,23.0,21.0,26.0,28.0,24.0,12.0,21.5,21.448042390344423
"PHI OIL PLATFORM, LA US",0,0,,,,,,,,,0.0,0.0
"MERIDIAN KEY FIELD, MS US",44.0,51.0,53.0,35.0,36.0,56.0,55.0,60.0,64.0,55.0,50.9,50.90169769989047
"ORMOND BEACH MUNICIPAL AIRPORT, FL US",20.0,32.0,39.0,22.0,47.0,37.0,29.0,36.0,51.0,39.0,35.2,35.613399071925755
"TRACY MUNICIPAL AIRPORT, MN US",36.0,32.0,36.0,31.0,42.0,28.0,50.0,39.0,48.0,10.0,35.2,35.39778085991678
"SOUTH HAVEN AREA REGIONAL AIRPORT, MI US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MERIDIAN NAAS, MS US",85.0,76.0,79.0,67.0,74.0,74.0,81.0,77.0,85.0,86.0,78.4,78.40230515916575
"OWOSSO COMMUNITY AIRPORT, MI US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HATTIESBURG CHAIN MUNICIPAL AIRPORT, MS US",107.0,41.0,57.0,57.0,68.0,67.0,78.0,73.0,25.0,51.0,62.4,64.85307074371599
"LAUREL HATTIESBURG PINE BELT REGIONAL AIRPORT, MS US",55.0,41.0,62.0,52.0,56.0,55.0,77.0,70.0,59.0,45.0,57.2,57.322724734785034
"JACKSON INTERNATIONAL AIRPORT, MS US",77.0,73.0,66.0,67.0,60.0,65.0,73.0,84.0,80.0,79.0,72.4,72.39841182913472
"WHARTON REGIONAL AIRPORT, TX US",38.0,23.0,49.0,41.0,42.0,55.0,66.0,50.0,63.0,45.0,47.2,47.196143250688706
"JACKSON HAWKINS FIELD, MS US",36.0,22.0,27.0,25.0,32.0,50.0,48.0,55.0,65.0,59.0,41.9,41.90030128731854
"GREENVILLE ASOS, MS US",86.0,47.0,38.0,37.0,42.0,42.0,64.0,55.0,53.0,52.0,51.6,53.5084437516238
"NATCHEZ ADAM CO AIRPORT, MS US",60.0,39.0,54.0,55.0,48.0,41.0,63.0,49.0,54.0,46.0,50.9,50.87041701651273
"MCCOMB AIRPORT, MS US",56.0,32.0,59.0,57.0,67.0,70.0,67.0,11.0,37.0,49.0,50.5,50.52713815789474
"GREENWOOD LEFLORE AIRPORT, MS US",85.0,23.0,0.0,0.0,0.0,48.0,59.0,52.0,60.0,46.0,37.3,39.90675990675991
"NEW SMYRNA BEACH MUNICIPAL AIRPORT, FL US",24.0,38.0,40.0,19.0,31.0,30.0,19.0,23.0,24.0,30.0,27.8,27.78711639480232
"SULPHUR SPRINGS MUNICIPAL AIRPORT, TX US",39.0,42.0,50.0,44.0,43.0,52.0,56.0,46.0,55.0,49.0,47.6,47.58010442429239
"ROCKSPRINGS, TX US",21.0,18.0,21.0,11.0,20.0,17.0,16.0,6.0,9.0,9.0,14.8,15.287405159332321
"TUNICA MUNICIPAL AIRPORT, MS US",43.0,61.0,48.0,50.0,52.0,24.0,0.0,0.0,0.0,0.0,27.8,28.55137772675086
"SKYHAVEN AIRPORT, MO US",50.0,52.0,42.0,41.0,24.0,50.0,47.0,43.0,33.0,43.0,42.5,43.323849878934624
"THOMAS P STAFFORD AIRPORT, OK US",26.0,33.0,26.0,40.0,29.0,49.0,49.0,40.0,45.0,46.0,38.3,38.74780316344464
"T P MC CAMPBELL AIRPORT, TX US",24.0,10.0,35.0,31.0,29.0,37.0,34.0,23.0,40.0,31.0,29.4,29.524469589816125
"FORT POLK ARMY AIR FIELD, LA US",72.0,65.0,77.0,80.0,75.0,44.0,71.0,55.0,55.0,44.0,63.8,63.81041095890411
"LAKE CHARLES REGIONAL AIRPORT, LA US",67.0,47.0,80.0,56.0,69.0,68.0,91.0,67.0,78.0,65.0,68.8,68.80914567360351
"SALT POINT, LA US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LAKE CHARLES CHENNAULT INTERNATIONAL AIRPORT, LA US",50.0,48.0,89.0,62.0,54.0,56.0,73.0,57.0,52.0,51.0,59.2,59.205995599559955
"LAFAYETTE REGIONAL AIRPORT, LA US",26.0,30.0,50.0,33.0,65.0,72.0,84.0,76.0,83.0,61.0,58.0,58.00492880613363
"HOUMA TERREBONNE AIRPORT, LA US",44.0,33.0,54.0,53.0,49.0,45.0,45.0,32.0,59.0,46.0,46.0,46.00715268225584
"INTRACOASTAL CITY, LA US",0,,,,0,,,,,,0.0,0.0
"PORT ARTHUR SE TX REGIONAL AIRPORT, TX US",40.0,22.0,43.0,22.0,55.0,58.0,75.0,72.0,74.0,57.0,51.8,51.8039430449069
"NEW BRAUNFELS MUNICIPAL AIRPORT, TX US",24.0,12.0,35.0,34.0,23.0,38.0,47.0,31.0,30.0,32.0,30.6,30.605695509309967
"GALVESTON SCHOLES FIELD, TX US",43.0,26.0,55.0,30.0,38.0,39.0,49.0,44.0,47.0,41.0,41.2,41.209098383118665
"HOUSTON CLOVER FIELD, TX US",41.0,24.0,48.0,47.0,49.0,55.0,72.0,50.0,60.0,52.0,49.8,49.805585980284775
"HOUSTON HOOKS MEMORIAL AIRPORT, TX US",26.0,26.0,40.0,24.0,30.0,49.0,62.0,47.0,67.0,59.0,43.0,43.00328677074774
"HOUSTON INTERCONTINENTAL AIRPORT, TX US",44.0,28.0,56.0,43.0,53.0,63.0,86.0,65.0,81.0,74.0,59.3,59.30640744797371
"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",83.0,26.0,58.0,45.0,63.0,70.0,93.0,75.0,85.0,66.0,66.4,67.31547619047619
"HOUSTON ELLINGTON AFB, TX US",38.0,26.0,59.0,43.0,52.0,50.0,65.0,49.0,58.0,35.0,47.5,47.51139796759132
"CONROE MONTGOMERY CO AIRPORT, TX US",55.0,42.0,65.0,53.0,54.0,53.0,56.0,41.0,63.0,53.0,53.5,53.503697617091206
"COLLEGE STATION EASTERWOOD FIELD, TX US",62.0,28.0,56.0,40.0,38.0,47.0,50.0,35.0,47.0,44.0,44.7,45.65346790890269
"LUFKIN ANGELINA CO AIRPORT, TX US",38.0,16.0,0.0,22.0,51.0,50.0,51.0,38.0,36.0,50.0,35.2,35.194687842278206
"HUNTSVILLE MUNICIPAL AIRPORT, TX US",40.0,28.0,41.0,45.0,43.0,46.0,58.0,43.0,65.0,50.0,45.9,45.91474147414741
"TYLER POUNDS FIELD, TX US",26.0,35.0,43.0,36.0,31.0,57.0,39.0,43.0,49.0,40.0,39.9,39.895616438356164
"CORSICANA CAMPBELL FIELD, TX US",30.0,29.0,29.0,43.0,35.0,51.0,36.0,40.0,52.0,32.0,37.7,37.68911489829577
"LONGVIEW E TX REGIONAL AIRPORT, TX US",35.0,38.0,48.0,37.0,43.0,49.0,48.0,45.0,67.0,52.0,46.2,46.201314708299094
"ARLINGTON MUNICIPAL AIRPORT, TX US",38.0,33.0,33.0,31.0,24.0,43.0,48.0,46.0,54.0,42.0,39.2,39.200711938663744
"SHREVEPORT AIRPORT, LA US",61.0,52.0,59.0,52.0,52.0,65.0,71.0,60.0,77.0,69.0,61.8,61.801752464403066
"SHREVEPORT DOWNTOWN AIRPORT, LA US",52.0,42.0,55.0,36.0,39.0,56.0,61.0,43.0,54.0,55.0,49.3,49.28799120637538
"SHREVEPORT BARKSDALE AFB, LA US",53.0,52.0,52.0,43.0,49.0,54.0,59.0,54.0,62.0,54.0,53.2,53.18076605125379
"MONROE REGIONAL AIRPORT, LA US",24.0,34.0,55.0,38.0,50.0,46.0,61.0,58.0,55.0,51.0,47.2,47.20591456736035
"ALEXANDRIA ESLER FIELD, LA US",44.0,38.0,58.0,45.0,60.0,63.0,67.0,37.0,62.0,48.0,52.2,52.197527472527476
"TALLULAH VICKSBURG REGIONAL AIRPORT, LA US",49.0,34.0,52.0,48.0,6.0,46.0,55.0,46.0,66.0,57.0,45.9,45.904004388370815
"TERRELL MUNICIPAL AIRPORT, TX US",35.0,32.0,33.0,33.0,35.0,43.0,41.0,41.0,55.0,40.0,38.8,38.79720471362017
"NACOGDOCHES A L MANGHAM JR REGIONAL AIRPORT, TX US",34.0,36.0,49.0,40.0,44.0,49.0,30.0,44.0,50.0,45.0,42.1,42.27561737155833
"BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US",14.0,9.0,33.0,20.0,17.0,28.0,27.0,24.0,23.0,19.0,21.4,21.405094494658996
"HARLINGEN RIO GRANDE VALLEY INTERNATIONAL AIRPORT, TX US",15.0,9.0,29.0,5.0,8.0,30.0,29.0,21.0,26.0,25.0,19.7,19.700739928747602
"MCALLEN MILLER INTERNATIONAL AIRPORT, TX US",6.0,2.0,6.0,4.0,10.0,32.0,31.0,21.0,25.0,17.0,15.4,15.404272801972063
"PORT ISABEL CAMERON CO AIRPORT, TX US",5.0,7.0,20.0,14.0,21.0,26.0,24.0,16.0,22.0,23.0,17.8,17.795174115711543
"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",39.0,17.0,47.0,44.0,39.0,50.0,54.0,48.0,54.0,39.0,43.1,43.104052573932094
"CORPUS CHRISTI NAS, TX US",31.0,16.0,40.0,42.0,41.0,41.0,39.0,30.0,33.0,34.0,34.7,34.70874587458746
"KINGSVILLE NAAS, TX US",36.0,19.0,53.0,49.0,49.0,27.0,55.0,36.0,50.0,36.0,41.0,41.00768175582991
"ALICE INTERNATIONAL AIRPORT, TX US",26.0,7.0,24.0,33.0,25.0,30.0,20.0,27.0,31.0,36.0,25.9,25.89593629873696
"LAREDO INTERNATIONAL AIRPORT, TX US",5.0,3.0,12.0,15.0,5.0,12.0,24.0,19.0,18.0,12.0,12.5,12.502056484782013
"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",28.0,10.0,27.0,25.0,25.0,41.0,45.0,31.0,30.0,24.0,28.6,28.60405257393209
"ROCKPORT ARANSAS CO AIRPORT, TX US",27.0,7.0,29.0,20.0,16.0,33.0,31.0,23.0,27.0,23.0,23.6,23.562999724290048
"COTULLA LA SALLE CO AIRPORT, TX US",16.0,8.0,0.0,26.0,19.0,39.0,30.0,26.0,25.0,18.0,20.7,20.706721536351164
"ANGLETON LAKE JACKSON BRAZORIA CO AIRPORT, TX US",47.0,26.0,41.0,31.0,41.0,42.0,60.0,40.0,57.0,46.0,43.1,43.03712939872541
"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",29.0,18.0,36.0,37.0,28.0,37.0,43.0,28.0,32.0,37.0,32.5,32.50383351588171
"HONDO MUNICIPAL AIRPORT, TX US",19.0,12.0,34.0,27.0,17.0,36.0,24.0,25.0,27.0,22.0,24.3,24.29697802197802
"SAN ANTONIO KELLY FIELD AFB, TX US",34.0,12.0,30.0,36.0,24.0,34.0,43.0,28.0,32.0,28.0,30.1,30.103504928806135
"RANDOLPH AFB, TX US",31.0,17.0,42.0,42.0,28.0,38.0,43.0,27.0,33.0,29.0,33.0,33.0054839594187
"KERRVILLE MUNICIPAL AIRPORT, TX US",26.0,16.0,37.0,36.0,31.0,42.0,39.0,27.0,30.0,33.0,31.7,31.690260631001372
"SAN MARCOS MUNICIPAL AIRPORT, TX US",23.0,20.0,31.0,34.0,20.0,24.0,38.0,20.0,23.0,23.0,25.6,25.712151113617143
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",41.0,24.0,37.0,43.0,44.0,55.0,54.0,38.0,40.0,35.0,41.1,41.102409638554214
"MCKINNEY MUNICIPAL AIRPORT, TX US",23.0,25.0,28.0,24.0,22.0,37.0,53.0,49.0,60.0,45.0,36.6,36.60213581599124
"BURNET MUNICIPAL AIRPORT, TX US",23.0,11.0,34.0,37.0,30.0,37.0,44.0,30.0,33.0,26.0,30.5,30.52133223231489
"HOUSTON SUGARLAND MEM, TX US",32.0,14.0,16.0,29.0,49.0,52.0,71.0,55.0,63.0,48.0,42.9,42.90032858707558
"AUSTIN CAMP MABRY, TX US",44.0,26.0,42.0,46.0,40.0,52.0,54.0,38.0,43.0,44.0,42.9,42.9067726898821
"GEORGETOWN MUNICIPAL AIRPORT, TX US",21.0,13.0,30.0,34.0,26.0,35.0,34.0,32.0,35.0,31.0,29.1,29.10158817086528
"VICTORIA REGIONAL AIRPORT, TX US",54.0,36.0,84.0,7.0,34.0,34.0,55.0,38.0,41.0,36.0,41.9,41.91511500547645
"GAINESVILLE MUNICIPAL AIRPORT, TX US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BRENHAM MUNICIPAL AIRPORT, TX US",87.0,53.0,101.0,65.0,36.0,51.0,52.0,36.0,58.0,62.0,60.1,64.92587991718426
"FAYETTE REGIONAL AIR CENTER AIRPORT, TX US",64.0,24.0,98.0,54.0,31.0,49.0,48.0,28.0,31.0,30.0,45.7,49.678608407537794
"PALACIOS MUNICIPAL AIRPORT, TX US",29.0,17.0,39.0,30.0,35.0,35.0,48.0,34.0,34.0,33.0,33.4,33.41036184210526
"WACO REGIONAL AIRPORT, TX US",36.0,32.0,35.0,35.0,29.0,43.0,44.0,37.0,41.0,29.0,36.1,36.103807176116135
"TSTC WACO, TX US",12.0,0.0,2.0,4.0,17.0,10.0,12.0,13.0,19.0,12.0,10.1,11.71068512602059
"WACO MCGREGOR EXECUTIVE AIRPORT, TX US",22.0,18.0,31.0,35.0,28.0,35.0,47.0,34.0,34.0,16.0,30.0,30.284424379232505
"FORT HOOD, TX US",49.0,38.0,51.0,48.0,54.0,28.0,27.0,20.0,27.0,25.0,36.7,36.68781725888325
"KILLEEN MUNICIPAL AIRPORT, TX US",32.0,18.0,29.0,28.0,33.0,38.0,34.0,28.0,26.0,25.0,29.1,29.078894901737396
"ROBERT GRAY ARMY AIR FIELD, TX US",51.0,39.0,50.0,57.0,56.0,38.0,37.0,40.0,48.0,35.0,45.1,45.1
"TEMPLE DRAUGHTON MIL, TX US",47.0,21.0,32.0,34.0,34.0,37.0,36.0,37.0,35.0,31.0,34.4,34.42746185852982
"DALLAS FAA AIRPORT, TX US",39.0,36.0,36.0,45.0,41.0,63.0,66.0,60.0,72.0,65.0,52.3,52.299288061336256
"PARIS, TX US",47.0,47.0,44.0,42.0,38.0,46.0,48.0,36.0,50.0,51.0,44.9,44.94122539506515
"GREENVILLE MUNICIPAL AIRPORT MAJORS FIELD, TX US",32.0,37.0,44.0,44.0,41.0,51.0,52.0,48.0,57.0,51.0,45.7,45.68620974401321
"DENTON MUNICPAL AIRPORT, TX US",33.0,32.0,34.0,31.0,32.0,44.0,51.0,48.0,45.0,42.0,39.2,39.201040810736785
"DAL FTW WSCMO AIRPORT, TX US",48.0,37.0,36.0,42.0,42.0,57.0,64.0,55.0,61.0,54.0,49.6,49.600219058050385
"DALLAS FORT WORTH SPINKS AIRPORT, TX US",17.0,23.0,35.0,29.0,24.0,36.0,42.0,36.0,33.0,40.0,31.5,31.489851892484914
"FORT WORTH ALLIANCE AIRPORT, TX US",36.0,38.0,37.0,36.0,33.0,51.0,61.0,53.0,57.0,60.0,46.2,46.20153340635268
"FORT WORTH NAS, TX US",50.0,47.0,52.0,47.0,40.0,54.0,57.0,52.0,47.0,53.0,49.9,49.899890290729566
"FORT WORTH MEACHAM FIELD, TX US",9.0,8.0,11.0,27.0,19.0,42.0,56.0,48.0,42.0,45.0,30.7,29.534713125491223
"MINERAL WELLS AIRPORT, TX US",26.0,28.0,22.0,36.0,27.0,48.0,55.0,41.0,39.0,42.0,36.4,36.427120505078236
"DALLAS ADDISON AIRPORT, TX US",30.0,32.0,29.0,34.0,40.0,40.0,43.0,41.0,37.0,38.0,36.4,36.399780941949615
"DALLAS REDBIRD AIRPORT, TX US",6.0,24.0,24.0,19.0,12.0,47.0,54.0,47.0,53.0,35.0,32.1,32.11808219178082
"STEPHENVILLE CLARK FIELD, TX US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DEL RIO INTERNATIONAL AIRPORT, TX US",18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,5.4,5.389969854754727
"DEL RIO LAUGHLIN AFB, TX US",20.0,19.0,32.0,20.0,25.0,38.0,39.0,34.0,29.0,22.0,27.8,27.836604921205417
"DRYDEN TERRELL CO AIRPORT, TX US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FORT STOCKTON PECOS CO AIRPORT, TX US",26.0,13.0,34.0,4.0,31.0,40.0,43.0,37.0,29.0,41.0,29.8,29.826206140350877
"PINE SPRINGS GUADALUPE MOUNTAINS NATIONAL PARK, TX US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SAN ANGELO MATHIS FIELD AIRPORT, TX US",17.0,12.0,33.0,23.0,24.0,36.0,39.0,45.0,33.0,28.0,29.0,29.00383351588171
"DALHART FAA AIRPORT, TX US",37.0,20.0,25.0,21.0,29.0,54.0,49.0,42.0,37.0,38.0,35.2,35.29030585795749
"CANADIAN, TX US",34.0,19.0,35.0,36.0,25.0,44.0,43.0,36.0,42.0,49.0,36.3,36.34204014297498
"MARFA MUNICIPAL AIRPORT, TX US",43.0,33.0,24.0,37.0,45.0,47.0,22.0,41.0,42.0,43.0,37.7,38.18887908208296
"ODESSA SCHLEMEYER FIELD, TX US",25.0,16.0,22.0,18.0,19.0,41.0,36.0,44.0,22.0,30.0,27.3,27.334075104311545
"MIDLAND INTERNATIONAL AIRPORT, TX US",34.0,18.0,29.0,9.0,13.0,36.0,36.0,44.0,20.0,28.0,26.7,26.703176341730558
"WINK FAA AIRPORT, TX US",19.0,8.0,28.0,11.0,22.0,43.0,0.0,36.0,31.0,43.0,24.1,24.052091992241618
"ABILENE REGIONAL AIRPORT, TX US",21.0,22.0,28.0,20.0,22.0,26.0,33.0,31.0,36.0,40.0,27.9,27.901423877327492
"BROWNWOOD MUNICIPAL AIRPORT, TX US",24.0,16.0,26.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,10.3,10.315601864546203
"LUBBOCK INTERNATIONAL AIRPORT, TX US",37.0,28.0,51.0,40.0,43.0,58.0,63.0,59.0,56.0,58.0,49.3,49.30421686746988
"ARTESIA MUNICIPAL AIRPORT, NM US",25.0,8.0,16.0,15.0,19.0,38.0,28.0,30.0,22.0,24.0,22.5,22.589331075359866
"CLINES CORNERS, NM US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"RATON MUNICIPAL CREWS FIELD AIRPORT, NM US",0.0,0.0,0.0,0.0,26.0,62.0,60.0,55.0,37.0,48.0,28.8,28.729085872576178
"ROSWELL INDUSTRIAL AIR PARK, NM US",13.0,15.0,3.0,13.0,28.0,45.0,37.0,35.0,35.0,30.0,25.4,25.397042716319824
"SOUTH MARSH 268A, LA US",0,,,,,,,,,,0.0,0.0
"RUIDOSO SIERRA BLANCA AIRPORT, NM US",19.0,24.0,32.0,21.0,35.0,36.0,39.0,32.0,31.0,29.0,29.8,29.791224147568474
"CLOVIS CANNON AFB, NM US",49.0,28.0,43.0,29.0,36.0,56.0,34.0,51.0,45.0,49.0,42.0,41.98845202089635
"CAVERN CITY AIRPORT, NM US",28.0,13.0,29.0,16.0,27.0,45.0,36.0,40.0,28.0,34.0,29.6,29.587493143170597
"HOBBS FAA, NM US",12.0,2.0,18.0,12.0,23.0,34.0,26.0,33.0,31.0,34.0,22.5,22.508219178082193
"CLOVIS MUNICIPAL AIRPORT, NM US",39.0,27.0,40.0,30.0,20.0,56.0,33.0,39.0,42.0,46.0,37.2,37.2845663618731
"CLAXTON EVANS CO AIRPORT, GA US",47.0,45.0,26.0,55.0,57.0,31.0,48.0,47.0,66.0,55.0,47.7,48.55053191489362
"WARRENTON FAUQUIER AIRPORT, VA US",22.0,48.0,45.0,32.0,30.0,36.0,32.0,23.0,36.0,30.0,33.4,33.35426507363157
"ALAMOGORDO WHITE SANDS REGIONAL AIRPORT, NM US",29.0,24.0,21.0,15.0,24.0,33.0,44.0,26.0,31.0,26.0,27.3,27.498572244431752
"LAS CRUCES MUNICIPAL AIRPORT, NM US",0.0,28.0,21.0,28.0,32.0,39.0,28.0,39.0,24.0,31.0,27.0,27.169931034482758
"EL PASO INTERNATIONAL AIRPORT, TX US",41.0,33.0,36.0,36.0,32.0,49.0,42.0,57.0,37.0,36.0,39.9,39.89950711938664
"BIGGS ARMY AIR FIELD FORT BLISS TEXAS USA, TX US",14.0,17.0,25.0,21.0,23.0,24.0,14.0,22.0,11.0,13.0,18.4,18.604179663131628
"TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US",0.0,0.0,0.0,24.0,2.0,0.0,8.0,35.0,35.0,23.0,12.7,12.652400548696844
"DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US",28.0,38.0,36.0,34.0,37.0,48.0,42.0,36.0,37.0,36.0,37.2,37.18326474622771
"SILVER CITY GRANT CO AIRPORT, NM US",54.0,38.0,24.0,35.0,36.0,43.0,44.0,52.0,45.0,46.0,41.7,42.43430369787569
"DEMING MUNICIPAL AIRPORT, NM US",31.0,23.0,17.0,25.0,33.0,29.0,11.0,41.0,20.0,21.0,25.1,25.10164383561644
"NOGALES INTERNATIONAL AIRPORT, AZ US",41.0,39.0,45.0,34.0,39.0,54.0,50.0,40.0,42.0,38.0,42.2,42.201369863013696
"FORT HUACHUCA SIERRA VISTA MUNICIPAL AIRPORT, AZ US",36.0,52.0,63.0,61.0,49.0,75.0,44.0,43.0,47.0,45.0,51.5,51.498214776160395
"TUCSON INTERNATIONAL AIRPORT, AZ US",38.0,52.0,49.0,30.0,27.0,41.0,30.0,23.0,27.0,23.0,34.0,34.00383666758016
"DAVIS MONTHAN AFB, AZ US",28.0,33.0,30.0,22.0,27.0,42.0,32.0,24.0,34.0,28.0,30.0,29.991767288693744
"SAFFORD MUNICIPAL AIRPORT, AZ US",0.0,0.0,0.0,21.0,23.0,41.0,32.0,29.0,31.0,18.0,19.5,19.498083242059145
"CASA GRANDE MUNICIPAL AIRPORT, AZ US",11.0,13.0,14.0,17.0,13.0,29.0,11.0,13.0,19.0,10.0,15.0,15.178306092124814
"CHANDLER MUNICIPAL AIRPORT, AZ US",6.0,5.0,10.0,4.0,6.0,10.0,1.0,3.0,5.0,5.0,5.5,5.505781938325991
"WINDOW ROCK AIRPORT, AZ US",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,33.0,6.7,6.7426836002208725
"PHOENIX AIRPORT, AZ US",17.0,17.0,22.0,21.0,22.0,34.0,30.0,17.0,17.0,16.0,21.3,21.302440361941322
"MESA FALCON FIELD, AZ US",10.0,4.0,2.0,3.0,6.0,3.0,0.0,2.0,2.0,13.0,4.5,5.06921086675291
"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",14.0,15.0,11.0,9.0,10.0,17.0,17.0,13.0,20.0,17.0,14.3,14.291014014839241
"PHOENIX LUKE AFB, AZ US",17.0,18.0,11.0,15.0,20.0,17.0,23.0,8.0,14.0,16.0,15.9,15.897464167585447
"PHOENIX WILLIAMS GATEWAY AIRPORT, AZ US",25.0,23.0,34.0,26.0,16.0,24.0,19.0,19.0,14.0,14.0,21.4,21.40082191780822
"GLENDALE MUNICIPAL AIRPORT, AZ US",2.0,3.0,0.0,2.0,5.0,5.0,7.0,1.0,1.0,1.0,2.7,2.707793996144313
"PHOENIX GOODYEAR AIRPORT, AZ US",10.0,5.0,6.0,6.0,9.0,11.0,8.0,0.0,3.0,3.0,6.1,6.077262693156733
"SCOTTSDALE MUNICIPAL AIRPORT, AZ US",15.0,24.0,21.0,15.0,19.0,19.0,17.0,14.0,18.0,10.0,17.2,17.19972602739726
"EL CENTRO NAF, CA US",4.0,2.0,4.0,7.0,1.0,3.0,0.0,1.0,2.0,2.0,2.6,2.603581267217631
"FORT HUACHUCA PIONEER AIRFIELD, AZ US",69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,14.109015910430172
