NAME,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,AVERAGE,WEIGHTED_AVERAGE
"EASTMAIN RIVER AIRPORT, CA",,,,,,0,0,4,2,0,1.2,1.6464088397790055
"BERENS RIVER, CA",,,,,,3,11,20,20,24,15.6,17.010359536867764
"CALGARY SPRINGBANK, CA",,,,,,8,16,15,22,29,18.0,18.22446689113356
"CHESTERFIELD INLET AND, CA",,,,,,1,2,0,1,1,1.0,1.011328527291452
"GRAND PRAIRIE MUNICIPAL, TX US",,,,,,1,9,0,0,,2.5,3.8682539682539683
"BRUNSWICK GOLDEN IS, GA US",,,,,,0,14,0,,,4.666666666666667,10.88888888888889
"NEW ORLEANS LAKEFRONT AIRPORT, LA US",,,,,,43,108,99,106,90,89.2,95.3112213267204
"ZAPATA YORKTOWNTLAT, US",,,,,,0,,,,,0.0,0.0
"SALT POINT, LA US",,,,,,0,0,0,0,0,0.0,0.0
"TENNECO PLATFORM, LA US",,,,,,0,0,0,,,0.0,0.0
"WEST HOUSTON, TX US",,,,,,30,,,,,30.0,30.0
"BROWNWOOD MUNICIPAL, TX US",,,,,,5,0,0,,,1.6666666666666667,4.63963963963964
"LUKEVILLE, AZ US",,,,,,0,0,0,0,,0.0,0.0
"MCOLF CAMP PENDLETON RED BEACH AIRPORT, CA US",,,,,,1,0,0,,,0.3333333333333333,0.2857142857142857
"DARE CO REGIONAL, NC US",,,,,,1,36,30,24,16,21.4,25.445210199862164
"WINSTON SALEM REYNOLDS AIRPORT, NC US",,,,,,26,38,40,42,45,38.2,39.22954822954823
"SPRINGDALE MUNICIPAL, AR US",,,,,,6,17,17,21,17,15.6,16.911678115799802
"OKLAHOMA CITY WILEY, OK US",,,,,,18,71,52,62,58,52.2,57.036875
"LAWTON MUNICIPAL, OK US",,,,,,34,29,29,10,13,23.0,26.01005025125628
"SHOW LOW REGIONAL, AZ US",,,,,,9,6,11,15,2,8.6,8.612530413625304
"MORRISTOWN MUNICIPAL, NJ US",,,,,,8,7,17,15,15,12.4,13.797142857142857
"LEE C FINE MEM, MO US",,,,,,0,,,,,0.0,0.0
"CONCORD BUCHANAN FIELD, CA US",,,,,,0,2,3,1,4,2.0,2.4325925925925924
"PLYMOUTH MUNICIPAL, MA US",,,,,,4,0,0,5,,2.25,3.136986301369863
"QUONSET STATE, RI US",,,,,,2,9,7,8,16,8.4,9.477842003853565
"SAINT MARYS MUNICIPAL, PA US",,,,,,2,1,,,,1.5,1.7586206896551724
"COZAD MUNICIPAL, NE US",,,,,,0,19,21,16,15,14.2,17.237683089214382
"MALTA, ID US",,,,,,8,5,12,4,6,7.0,6.89799331103679
"MONTAGUE, CA US",,,,,,0,2,0,1,1,0.8,0.9239940387481371
"WEST JONESPORT COAST GUARD STATI, US",,,,,,0,0,,0,0,0.0,0.0
"CUSTER CO, SD US",,,,,,0,0,0,0,0,0.0,0.0
"LITCHFIELD MUNICIPAL, MN US",,,,,,7,10,2,4,7,6.0,5.932310469314079
"WEST JONESPORT CGS AND, ME US",,,,,,0,,,,,0.0,0.0
"ROME AUTOMATIC METEOROLOGICAL OB, US",,,,,,0,0,0,0,0,0.0,0.0
"CLAYTON LAKE, ME US",,,,,,0,0,0,0,0,0.0,0.0
"MARQUETTE, MI US",,,,,,4,,,,,4.0,4.0
"CROOKSTON MUNICIPAL KIRKW, MN US",,,,,,1,25,20,19,17,16.4,18.97690827453496
"BURLINGTON MOUNT VERN, WA US",,,,,,0,0,0,0,0,0.0,0.0
"ROOSEVELT UT, US",,,,,,1,0,1,0,0,0.4,0.40625
"SMITHVILLE WOOSTER, OH US",,,,,,1,0,4,,0,1.25,1.4873949579831933
"FREEPORT, NY US",,,,,,0,,,,,0.0,0.0
"REPUBLIC, NY US",,,,,,6,3,15,20,18,12.4,14.113613101330603
"CLINES CORNER, NM US",,,,,,0,0,0,0,0,0.0,0.0
"ISLAS MARIAS NAY, MX",,,,,,3,0,0,0,0,0.6,0.9790794979079498
"POINT SALIMAS, GJ",,,,,,17,3,27,13,16,15.2,16.342767295597483
"COOLIDGE FIELD ANTIGUA AUX.AFB, AC",,,,,,0,0,0,0,0,0.0,0.0
"BRIDGETOWN CITY, BB",,,,,,1,,,,,1.0,1.0
"POINT SALINES INTERNATIONAL, GJ",,,,,,4,0,9,8,7,5.6,7.012820512820513
"JOSE MARIA CORDOVA, CO",,,,,,1,53,139,136,140,93.8,127.0249396621078
"PONTA DO CEU, BR",,,,,,0,0,,,,0.0,0.0
"SALINOPOLIS, BR",,,,,,0,0,,,,0.0,0.0
"CALCANHAR, BR",,,,,,0,0,,,,0.0,0.0
"CHUI, BR",,,,,,2,0,,,,1.0,1.608695652173913
"SAN CRISTOBAL, EC",,,,,,0,0,0,0,0,0.0,0.0
"CHIMBORAZO, EC",,,,,,0,0,,,,0.0,0.0
"COQUIMBO PT TORTUGA, CI",,,,,,0,1,0,,,0.3333333333333333,0.6296296296296297
"DE LA INDEPENDENCIA, CI",,,,,,0,0,1,0,0,0.2,0.35809018567639256
"CHILECITO AERO, AR",,,,,,0,1,1,,0,0.5,0.2542372881355932
"MOUNT PLEASANT, FK",,,,,,0,2,0,3,3,1.6,1.8238993710691824
"DINAMET URUGUAY, AY",,,,,,0,2,4,0,1,1.4,1.7312056737588652
"CENTRO MET. ANTARTICO PDTE. EDUARDO FREI, AY",,,,,,0,2,4,1,1,1.6,1.7657384987893463
"BASE ARTURO PRAT, AY",,,,,,0,2,2,3,0,1.4,1.558805606337599
"BASE BERNARDO O HIGGINS, AY",,,,,,1,3,3,1,0,1.6,1.6699266503667483
"VERNADSKY, AY",,,,,,0,0,0,0,0,0.0,0.0
"MAWSON, AY",,,,,,0,0,1,0,1,0.4,0.4887599709934735
"DUMONT D URVILLE, AY",,,,,,0,0,0,0,0,0.0,0.0
"PORT VILA BAUERFIELD, NH",,,,,,8,26,16,42,52,28.8,31.11639244363193
"VANUA BALAVU AWS, FJ",,,,,,0,9,1,5,2,3.4,4.135874877810362
"MANGAIA ISLAND, CW",,,,,,4,7,4,5,7,5.4,5.70945945945946
"KAITAIA OBSERVATORY, NZ",,,,,,8,9,7,9,12,9.0,9.068155111633372
"GOVE AIRPORT, AS",,,,,,5,11,12,21,41,18.0,22.166666666666668
"MOUNT ELIZABETH, AS",,,,,,0,1,,0,0,0.25,0.2608695652173913
"MARLA POLICE STATION, AS",,,,,,5,8,2,1,4,4.0,4.244801512287334
"SOEKARNO HATA INTERNATIONAL, ID",,,,,,0,8,45,33,38,24.8,36.64506172839506
"SOEKARNO HATTA INTERNATIONAL, ID",,,,,,2,28,28,43,24,25.0,31.74577861163227
"PT. SAN LUIS CA 18 NM SOUTH SOUTHWEST, US",,,,,,0,0,0,0,0,0.0,0.0
"GEORGES BANK 170 NM EAST OF HYANNIS MA, US",,,,,,0,0,0,0,0,0.0,0.0
"COL RIVER BAR 78NM SOUTH SOUTHWEST OF, US",,,,,,0,0,0,,,0.0,0.0
"CAPE SAN MARTIN 55NM WEST NORTHWEST OF, US",,,,,,0,0,0,0,0,0.0,0.0
"DATA BUOY 41018, US",,,,,,0,0,0,0,0,0.0,0.0
"DELAWARE BAY 26 NM SOUTHEAST OF CAPE MAY, US",,,,,,0,0,0,0,0,0.0,0.0
"BOSTON 16 NM EAST OF BOSTON MA, US",,,,,,0,0,0,0,0,0.0,0.0
"SW HAWAII 215 NM SOUTH SOUTHWEST OF HILO, US",,,,,,0,0,0,0,0,0.0,0.0
"W HAWAII 205 NM SOUTHWEST OF HONOLULU H, US",,,,,,0,0,0,0,0,0.0,0.0
"SE HAWAII 185 NM SOUTHEAST OF HILO HI, US",,,,,,0,0,0,0,0,0.0,0.0
"BLUNTS REEF, US",,,,,,0,0,,1,0,0.25,0.22456140350877193
"DATA BUOY 46031, US",,,,,,0,,,,,0.0,0.0
"ENVIRONM BUOY 62106, US",,,,,,0,,,,,0.0,0.0
"DATA BUOY 46033, US",,,,,,0,,,,,0.0,0.0
"ENVIRONM BUOY 46034, US",,,,,,0,,,,,0.0,0.0
"ENVIRONM BOUY 46027, US",,,,,,0,0,0,0,0,0.0,0.0
"SOUTHWEST PASS LA, US",,,,,,0,0,0,0,0,0.0,0.0
"CHESAPEAKE LIGHT VA, VA US",,,,,,0,0,0,0,0,0.0,0.0
"DIAMOND SHLS LT. NC, US",,,,,,0,0,0,0,0,0.0,0.0
"FRYING PAN SHOALS NC, US",,,,,,0,0,0,0,0,0.0,0.0
"LAKE WORTH FL, US",,,,,,0,0,0,0,0,0.0,0.0
"MOUNT DESERT ROCK ME, ME US",,,,,,0,0,0,0,0,0.0,0.0
"DESTRUCTION IS. WA, WA US",,,,,,0,0,0,0,0,0.0,0.0
"FIVE FINGER AK, US",,,,,,0,0,0,0,0,0.0,0.0
"PASSAGE ISLAND MI, MI US",,,,,,0,0,0,0,0,0.0,0.0
"AMBROSE LIGHT NY, NY US",,,,,,0,0,0,0,0,0.0,0.0
"PORT ARANSAS TX, US",,,,,,0,0,0,0,0,0.0,0.0
"POINT ARENA CA, CA US",,,,,,0,0,0,0,0,0.0,0.0
"ROCK OF AGES MI, MI US",,,,,,0,0,0,0,0,0.0,0.0
"BUZZARDS BAY MA, MA US",,,,,,0,0,0,0,0,0.0,0.0
"ST. JOHN S LIGHT, US",,,,,,0,0,,,,0.0,0.0
"CAPE LOOKOUT NC, NC US",,,,,,0,0,0,0,1,0.2,0.2182254196642686
"SMITH ISLAND WA, US",,,,,,0,0,0,0,0,0.0,0.0
"DEVILS ISLAND WI, WI US",,,,,,0,0,0,0,0,0.0,0.0
"STANNARD ROCK MI, MI US",,,,,,0,0,0,0,0,0.0,0.0
"POINT ARGUELLO CA, US",,,,,,0,0,0,0,0,0.0,0.0
"FOLLY ISLAND SC, US",,,,,,0,0,0,0,0,0.0,0.0
"CAPE ARAGO OR, US",,,,,,0,0,0,0,0,0.0,0.0
"DUNKIRK NY, US",,,,,,0,0,0,0,0,0.0,0.0
"SABINE TX, US",,,,,,0,0,0,0,0,0.0,0.0
"ISLE OF SHOALS NH, NH US",,,,,,0,0,0,0,0,0.0,0.0
"NEWPORT OR, US",,,,,,0,0,0,0,0,0.0,0.0
"GRAND ISLE LA, US",,,,,,0,0,0,0,0,0.0,0.0
"TATOOSH ISLAND WA, US",,,,,,0,0,0,0,0,0.0,0.0
"ALLIGATOR REEF, US",,,,,,0,1,0,,,0.3333333333333333,0.40331491712707185
"GALLOO ISLAND NY, US",,,,,,0,0,0,1,0,0.2,0.19831730769230768
"SHEBOYGAN WI, US",,,,,,0,0,0,0,0,0.0,0.0
"SOUTH BASS ISLAND OH, OH US",,,,,,0,0,0,0,0,0.0,0.0
"WEST POINT WA, US",,,,,,0,0,0,0,0,0.0,0.0
"CAPE SAN BLAS FL, US",,,,,,0,0,0,0,0,0.0,0.0
"MATINICUS ROCK ME, US",,,,,,0,0,0,0,0,0.0,0.0
"SAVANNAH LIGHT GA, US",,,,,,0,0,0,0,0,0.0,0.0
"SETTLEMENT POINT GBI, US",,,,,,0,0,0,0,0,0.0,0.0
"THOMAS POINT MD, US",,,,,,0,0,0,0,0,0.0,0.0
"SORSTOKKEN, NO",,,,,,,0,7,1,2,2.5,3.435549525101764
"HORNSUND, NO",,,,,,,0,,0,0,0.0,0.0
"OVERBYGD, NO",,,,,,,0,,,0,0.0,0.0
"SUOLOVUOPMI, NO",,,,,,,0,0,,,0.0,0.0
"DAGALI, NO",,,,,,,0,1,4,1,1.5,1.8307349665924275
"KLEIVA I SORTLAND, NO",,,,,,,0,,0,0,0.0,0.0
"SALTDAL NORDNES, NO",,,,,,,0,,,0,0.0,0.0
"FINNOY I HAMAROY, NO",,,,,,,0,0,0,0,0.0,0.0
"OPPDAL SETER, NO",,,,,,,0,,,0,0.0,0.0
"MERAKER UTSYN, NO",,,,,,,0,0,,0,0.0,0.0
"SKABU, NO",,,,,,,0,,0,0,0.0,0.0
"NEDRE VATS, NO",,,,,,,0,0,0,,0.0,0.0
"MAGNOR, NO",,,,,,,0,0,,,0.0,0.0
"HYSKEIR LGT H, UK",,,,,,,2,0,0,2,1.0,0.8998482549317147
"AULTBEA NUMBER 2, UK",,,,,,,0,0,0,0,0.0,0.0
"FEALAR LODGE, UK",,,,,,,0,0,0,0,0.0,0.0
"RHYL NUMBER 2, UK",,,,,,,0,0,0,0,0.0,0.0
"MOEL Y CRIO, UK",,,,,,,3,3,2,7,3.75,3.843152866242038
"LEEDS WEATHER CTR, UK",,,,,,,3,2,10,8,5.75,5.7541322314049586
"WEYBOURNE, UK",,,,,,,0,0,0,0,0.0,0.0
"NEWCASTLE ON CLUN, UK",,,,,,,2,3,1,2,2.0,1.9892857142857143
"SCILLY SAINT MARY S, UK",,,,,,,0,0,0,1,0.25,0.254416961130742
"CHRISTCHURCH BAY, UK",,,,,,,0,0,,,0.0,0.0
"SOLENT, UK",,,,,,,3,7,6,10,6.5,6.897849462365591
"CONSTABLE POINT, GL",,,,,,,0,0,0,0,0.0,0.0
"HADSUND, DA",,,,,,,0,0,0,0,0.0,0.0
"LOLLAND FALSTER MARIBO, DA",,,,,,,0,2,3,2,1.75,1.8540856031128405
"CARTERET, FR",,,,,,,0,0,0,1,0.25,0.2859778597785978
"ARMOR, FR",,,,,,,3,6,0,5,3.5,3.5271317829457365
"TOUSSUS LE NOBLE, FR",,,,,,,6,11,5,2,6.0,6.201309328968904
"VILLAROCHE, FR",,,,,,,8,13,8,3,8.0,7.995594713656388
"EPINAL DOGNEVILLE, FR",,,,,,,0,0,0,0,0.0,0.0
"NIORT SOUCHE, FR",,,,,,,1,5,4,4,3.5,3.922043010752688
"SOUCHE, FR",,,,,,,3,3,3,0,2.25,2.2902542372881354
"BRIVE LA ROCHE, FR",,,,,,,0,3,13,12,7.0,10.078754578754578
"ST MICHEL DE CUXA, FR",,,,,,,0,0,0,,0.0,0.0
"PRAIA, CV",,,,,,,1,,,0,0.5,0.2
"PUTTGARDEN AUT, GM",,,,,,,0,3,0,0,0.75,0.8341013824884793
"CERVENA, EZ",,,,,,,18,18,25,23,21.0,21.124643874643876
"LUCENEC, LO",,,,,,,17,11,16,19,15.75,15.668125455871627
"PODLASKA, PL",,,,,,,0,6,3,3,3.0,3.9292543021032507
"LISCA, SI",,,,,,,0,9,11,42,15.5,22.830564784053156
"DARABANI, RO",,,,,,,0,7,26,27,15.0,20.363369245837415
"JIMBOLIA, RO",,,,,,,12,11,25,23,17.75,18.055677655677655
"VIDIN, BU",,,,,,,0,,,,0.0,0.0
"MALTA ACC, MT",,,,,,,0,,,,0.0,0.0
"UNKNOWN TEST STATION, GR",,,,,,,0,0,,,0.0,0.0
"DALAMAN MUGLA, TU",,,,,,,32,14,10,,18.666666666666668,19.761467889908257
"CHERNYY CAPE, RS",,,,,,,1,0,2,1,1.0,1.0552584670231728
"KIROVSK, RS",,,,,,,0,0,3,1,1.0,1.452054794520548
"LOBCINSKIJE, RS",,,,,,,13,8,6,11,9.5,9.12579185520362
"KYTLYM, RS",,,,,,,0,0,2,1,0.75,0.8709677419354839
"PAVLOGRADKA, RS",,,,,,,16,13,9,10,12.0,11.96229379418696
"BARGUZIN, RS",,,,,,,5,0,3,1,2.25,1.8986486486486487
"ZJUL ZJA, RS",,,,,,,0,,,,0.0,0.0
"BAKURIANI, GG",,,,,,,0,0,0,5,1.25,3.526315789473684
"DANACHY, AJ",,,,,,,0,0,0,1,0.25,0.6030927835051546
"SHINDAND, AF",,,,,,,0,,0,0,0.0,0.0
"SAADA AND, YM",,,,,,,4,4,1,,3.0,3.7362637362637363
"BILASPUR, IN",,,,,,,0,,,,0.0,0.0
"LU TAO, TW",,,,,,,6,10,7,14,9.25,9.591735537190083
"ERIMO CAPE LGT H, JA",,,,,,,0,,0,0,0.0,0.0
"ESAN CAPE LGT H, JA",,,,,,,0,,,0,0.0,0.0
"UMPHANG, TH",,,,,,,0,0,0,0,0.0,0.0
"MOORED VESSEL, CH",,,,,,,0,0,0,0,0.0,0.0
"CHANG DAO, CH",,,,,,,18,15,10,14,14.25,13.908002991772625
"WUHUXIAN, CH",,,,,,,18,29,14,23,21.0,20.99520876112252
"BANJUL HALF DIE, GA",,,,,,,0,,,0,0.0,0.0
"HALIB, SU",,,,,,,0,,,,0.0,0.0
"BABANUSA, SU",,,,,,,0,0,0,0,0.0,0.0
"GAROE, SO",,,,,,,0,0,0,0,0.0,0.0
"GOMA, CG",,,,,,,1,3,2,0,1.5,1.736842105263158
"MUANDA, CG",,,,,,,0,1,,,0.5,0.625
"BANGUI MPOKO, CT",,,,,,,23,0,,0,7.666666666666667,21.864197530864196
"MURTALA MUHAMMED, NI",,,,,,,0,,,,0.0,0.0
"MOKHOTLONG, LT",,,,,,,1,2,0,1,1.0,1.1572327044025157
"CAMP BLANDING, FL US",,,,,,,0,,0,,0.0,0.0
"EVENES EXERCISE, NO",,,,,,,0,0,,,0.0,0.0
"AL DHAFRA, AE",,,,,,,0,,,0,0.0,0.0
"FORT GREELY AK, AK US",,,,,,,4,0,1,0,1.25,2.3615384615384616
"NANAKWA SHOALS, CA",,,,,,,0,0,0,,0.0,0.0
"TORONTO WEATHER CEN, CA",,,,,,,0,0,0,,0.0,0.0
"STONY RAPIDS AIRPORT, CA",,,,,,,3,16,10,18,11.75,13.333063864187551
"FISHER BRANCH AUTO, CA",,,,,,,0,,,,0.0,0.0
"FEROLLE PT. MAPS, CA",,,,,,,0,0,0,0,0.0,0.0
"SAULT STE MARIE, CA",,,,,,,22,37,0,,19.666666666666668,30.678513731825525
"BUTTONVILLE MUNICIPAL, CA",,,,,,,29,33,33,3,24.5,30.050279329608937
"MONTREAL ST HUBERT, CA",,,,,,,22,26,0,,16.0,24.22801302931596
"BOW DRILL III, CA",,,,,,,0,0,1,0,0.25,0.24845995893223818
"SHONTS AGCM, CA",,,,,,,0,,,,0.0,0.0
"FOURCHU HEAD MAPS, CA",,,,,,,0,0,0,0,0.0,0.0
"SAINT PAUL ISLAND, CA",,,,,,,0,0,0,,0.0,0.0
"PORT COLBORNE AUT ONT, CA",,,,,,,0,0,0,0,0.0,0.0
"LONG POINT AUT, CA",,,,,,,0,0,0,0,0.0,0.0
"ERIEAU AUT ONT, CA",,,,,,,0,0,0,0,0.0,0.0
"ROSE SPIT AUT BC, CA",,,,,,,0,0,0,0,0.0,0.0
"EVANSBURG2 AGCM AB, CA",,,,,,,0,0,0,0,0.0,0.0
"BONILLA ISLAND AUT BC, CA",,,,,,,0,0,0,0,0.0,0.0
"GLENEVIS AGCM, CA",,,,,,,0,0,0,0,0.0,0.0
"HERSCHEL ISLAND YT, CA",,,,,,,0,0,0,0,0.0,0.0
"PELLY ISLAND NWT, CA",,,,,,,0,0,0,0,0.0,0.0
"LONG POINT MAPS AND, CA",,,,,,,0,,,,0.0,0.0
"SHEARWATER JETTY, CA",,,,,,,1,,,,1.0,1.0
"PT. ESCUMINAC MAPS, CA",,,,,,,0,0,0,,0.0,0.0
"QUAKER HAT MAPS, CA",,,,,,,0,0,0,,0.0,0.0
"MAKKOVIK AIRPORT, CA",,,,,,,2,3,2,1,2.0,2.0007012622720897
"KILLINEK MAPS AND, CA",,,,,,,0,0,0,0,0.0,0.0
"PINK MOUNTAIN 2, CA",,,,,,,0,0,0,0,0.0,0.0
"OCALA INTERNATIONAL J TAYLOR, FL US",,,,,,,1,0,,,0.5,0.8888888888888888
"GRAYLING ARMY AIR FIELD, MI US",,,,,,,0,,,,0.0,0.0
"HOUSTON D.W. HOOKS, TX US",,,,,,,13,32,18,25,22.0,24.20806599450046
"PORT ISABEL CAMERON, TX US",,,,,,,0,,,,0.0,0.0
"KILLEEN MUNICIPAL AWOS, TX US",,,,,,,18,26,24,11,19.75,19.74551971326165
"LAS CRUCES INTERNATIONAL, NM US",,,,,,,5,14,16,9,11.0,12.085642317380353
"MOJAVE, CA US",,,,,,,1,0,0,0,0.25,0.06270096463022508
"HANOVER CO MUNICIPAL, VA US",,,,,,,0,0,,,0.0,0.0
"WEIRWOOD KELLAM FIELD, VA US",,,,,,,0,0,,,0.0,0.0
"ESSEX CO, NJ US",,,,,,,11,19,17,15,15.5,16.22658126501201
"RACEWAY, IN US",,,,,,,0,0,,,0.0,0.0
"ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US",,,,,,,1,54,50,49,38.5,48.52732003469211
"FORT LEAVENWORTH SHERMAN AFB, KS US",,,,,,,1,7,10,10,7.0,8.98248407643312
"WINTER PARK RESORT, CO US",,,,,,,0,2,3,2,1.75,1.9342934293429344
"TOOELE, UT US",,,,,,,8,14,8,10,10.0,10.177583697234352
"FORT COLLINS AWOS, CO US",,,,,,,14,18,23,14,17.25,17.53340635268346
"FARIBAULT MUNICIPAL, MN US",,,,,,,0,5,5,0,2.5,4.011713030746706
"ALBERT LEA AWOS, MN US",,,,,,,8,2,1,0,2.75,5.119170984455959
"RENTON MUNICIPAL, WA US",,,,,,,0,2,4,3,2.25,3.097207859358842
"ENVIRONM BUOY 46038, US",,,,,,,0,0,,,0.0,0.0
"BOIRE FIELD, NH US",,,,,,,0,0,3,,1.0,2.212121212121212
"BEDFORD HANSCOM FIELD, MA US",,,,,,,4,7,17,11,9.75,10.075499629903774
"RIO VISTA COAST GUARD LIGHT STAT, US",,,,,,,0,,,,0.0,0.0
"WHITE SANDS MISSILE RANGE SITE NUMBER 39, US",,,,,,,62,,,,62.0,62.0
"CHACARITA, CS",,,,,,,10,56,63,54,45.75,55.23718712753278
"SAN JUAN DE LOS MORROS, VE",,,,,,,0,6,,,3.0,5.320754716981132
"OIAPOQUE, BR",,,,,,,0,6,3,1,2.5,4.039094650205762
"TUCURUI, BR",,,,,,,1,2,0,,1.0,1.8535353535353536
"IMPERATRIZ, BR",,,,,,,0,1,0,1,0.5,0.23809523809523808
"GUAIRA, BR",,,,,,,28,79,30,,45.666666666666664,59.306291390728475
"MARTE, BR",,,,,,,0,,,,0.0,0.0
"BERMEJO, BL",,,,,,,0,0,0,0,0.0,0.0
"CALAMA EL LOA AND, CI",,,,,,,0,,,,0.0,0.0
"GREAT WALL, AY",,,,,,,0,0,0,0,0.0,0.0
"HEARD ISLAND THE SPIT, AS",,,,,,,0,0,,,0.0,0.0
"UJANG PANDANG PAOTERE, ID",,,,,,,0,0,,0,0.0,0.0
"NEIRA, ID",,,,,,,1,,1,2,1.3333333333333333,1.7627118644067796
"COTOBATO, RP",,,,,,,5,1,1,,2.3333333333333335,4.565217391304348
"DATA BUOY 42009, US",,,,,,,0,0,,,0.0,0.0
"ENVIRONM BUOY 32301, US",,,,,,,0,,,,0.0,0.0
"BERING SEA 310 NM NORTH OF ADAK AK, US",,,,,,,0,0,0,0,0.0,0.0
"DATA BUOY 51005, US",,,,,,,0,0,0,,0.0,0.0
"DATA BUOY 32302, US",,,,,,,0,0,0,0,0.0,0.0
"VENICE FL, FL US",,,,,,,0,0,0,0,0.0,0.0
"RORVIK RYUM, NO",,,,,,,,2,2,1,1.6666666666666667,1.6687054026503567
"FUGLOYKALVEN FYR, NO",,,,,,,,0,0,0,0.0,0.0
"NORDSTRAUM I KVAENANGEN, NO",,,,,,,,0,,0,0.0,0.0
"FLISA, NO",,,,,,,,1,0,0,0.3333333333333333,0.25
"AUSTEVOLL, NO",,,,,,,,0,0,0,0.0,0.0
"EIK HOVE, NO",,,,,,,,0,,0,0.0,0.0
"TVEITSUND, NO",,,,,,,,0,0,0,0.0,0.0
"HOLAND FOSSER, NO",,,,,,,,0,0,0,0.0,0.0
"INVERBERVIE NUMBER 2, UK",,,,,,,,0,0,0,0.0,0.0
"GREENOCK MRCC, UK",,,,,,,,0,2,3,1.6666666666666667,1.8053624627606752
"CHARTERHALL, UK",,,,,,,,0,0,0,0.0,0.0
"BRIDLINGTON MRSC, UK",,,,,,,,3,14,10,9.0,9.73155737704918
"BEDFORD, UK",,,,,,,,0,0,0,0.0,0.0
"MINEHEAD, UK",,,,,,,,7,9,,8.0,8.048076923076923
"BRACKNELL AUT, UK",,,,,,,,0,0,0,0.0,0.0
"LEAVESDEN, UK",,,,,,,,7,9,5,7.0,6.92147806004619
"CARDINHAM BODMIN, UK",,,,,,,,0,0,0,0.0,0.0
"BALLYPATRICK FOREST, UK",,,,,,,,0,0,0,0.0,0.0
"CASEMENT, EI",,,,,,,,3,4,9,5.333333333333333,5.401315789473684
"NAVY OPERATED AMOS, GL",,,,,,,,0,0,,0.0,0.0
"APUTITEEQ, GL",,,,,,,,0,0,0,0.0,0.0
"IKERMIIT, GL",,,,,,,,0,0,0,0.0,0.0
"IKERMIUARSUK, GL",,,,,,,,0,0,0,0.0,0.0
"CATHY GREENLAND, GL",,,,,,,,0,0,0,0.0,0.0
"WEVELGEM, BE",,,,,,,,0,,,0.0,0.0
"TRAPPES, FR",,,,,,,,5,8,6,6.333333333333333,6.536117381489842
"VANNES SENE, FR",,,,,,,,0,0,1,0.3333333333333333,0.43478260869565216
"GUERET, FR",,,,,,,,0,7,11,6.0,8.109140518417462
"LONS LE SAUNIER, FR",,,,,,,,0,0,0,0.0,0.0
"LA ROCHE, FR",,,,,,,,0,4,3,2.3333333333333335,3.0464285714285713
"BERGERAC ROUMANIERE, FR",,,,,,,,0,0,,0.0,0.0
"CHATEAU ARNOUX, FR",,,,,,,,2,11,6,6.333333333333333,8.025974025974026
"FORMIGUERES, FR",,,,,,,,0,,,0.0,0.0
"SAINT LEOCADIE, FR",,,,,,,,0,,,0.0,0.0
"WESTERLAND SYLT, GM",,,,,,,,0,1,0,0.3333333333333333,0.348780487804878
"WANGEROGGE ISLAND, GM",,,,,,,,2,0,1,1.0,0.8485342019543974
"PADERBORN LIPPSTAD AND, GM",,,,,,,,17,5,,11.0,10.37748344370861
"BONN FRIESDORF AUT, GM",,,,,,,,0,0,0,0.0,0.0
"MICHELSTADT VIELBRU, GM",,,,,,,,0,14,16,10.0,13.352869352869353
"ALTENSTADT GAM AND, GM",,,,,,,,15,27,27,23.0,23.14111261872456
"FREISTADT, AU",,,,,,,,0,0,1,0.3333333333333333,0.42857142857142855
"AMSTETTEN, AU",,,,,,,,1,0,,0.5,0.10869565217391304
"GEMEINDEALPE MITTER, AU",,,,,,,,0,,,0.0,0.0
"ST SEBASTIAN MARIAZELL, AU",,,,,,,,0,,,0.0,0.0
"NEUMARKTER SATTEL, AU",,,,,,,,0,0,0,0.0,0.0
"KARLOVY VARY, EZ",,,,,,,,2,13,29,14.666666666666666,22.031456953642383
"PRIMDA, EZ",,,,,,,,4,7,29,13.333333333333334,19.972131147540985
"TUSIMICE, EZ",,,,,,,,2,9,23,11.333333333333334,16.977011494252874
"KOCELOVICE, EZ",,,,,,,,2,11,35,16.0,25.34453781512605
"USTI NAD LABEM, EZ",,,,,,,,5,18,23,15.333333333333334,20.142857142857142
"SVRATOUCH, EZ",,,,,,,,2,14,21,12.333333333333334,17.763422818791945
"DUKOVANY, EZ",,,,,,,,0,5,14,6.333333333333333,10.706713780918728
"KUCHAROVICE, EZ",,,,,,,,1,9,24,11.333333333333334,17.516393442622952
"LUKA, EZ",,,,,,,,2,13,16,10.333333333333334,13.998366013071895
"NITRA, LO",,,,,,,,2,8,26,12.0,18.389525368248773
"DZIWNOW, PL",,,,,,,,0,1,1,0.6666666666666666,0.7919463087248322
"BOGUS POLISH, PL",,,,,,,,0,7,,3.5,3.4728682170542635
"MIROSLAWIEC, PL",,,,,,,,2,3,1,2.0,2.0126582278481013
"SLUPSK AND, PL",,,,,,,,4,1,3,2.6666666666666665,2.8661417322834644
"TARGU LAPUS, RO",,,,,,,,0,15,24,13.0,19.04054054054054
"BATOS, RO",,,,,,,,4,18,26,16.0,17.121149897330596
"TARNAVENI, RO",,,,,,,,16,25,26,22.333333333333332,22.77367896311067
